Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Alphabet inc. class c,GOOG,PUT,218600.0,632539000.0,0.125643,0.0431,141,142300.0,186.500655,addition,N/A,Q2 2014,COMMUNICATIONS,13F,12/31/2021,,2545.06
Canadian national railway co.,CNI,"",5147685.0,632445000.0,0.125624,0.0555,142,2884391.0,127.442171,addition,0.7381670,Q4 2005,TRANSPORTS,13F,12/31/2021,115.1833,127.19
Meta platforms  inc.,FB,PUT,1876600.0,631194000.0,0.125376,0.095,143,556300.0,42.134363,addition,N/A,Q2 2012,COMMUNICATIONS,13F,12/31/2021,,210.18
Target corp.,TGT,"",2721111.0,629774000.0,0.125094,0.1182,144,285071.0,11.70223,addition,0.5884526,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,113.9401,237.2
Applied materials inc.,AMAT,"",3975643.0,625608000.0,0.124266,0.1078,145,25873.0,0.655051,addition,0.4500416,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,46.4167,113.36
The energy select sector spdr fund,XLE,"",11222254.0,622836000.0,0.123716,0.0823,146,3773998.0,50.669553,addition,No Data,Q1 2003,ENERGY,13F,12/31/2021,50.9005,79.85
Medtronic plc,MDT,"",5973947.0,618005000.0,0.122756,0.2091,147,-1892229.0,-24.055259,reduction,0.4453054,Q1 2001,HEALTH CARE,13F,12/31/2021,99.59,109.02
Ark innovation etf,ARKK,PUT,6510700.0,615847000.0,0.122328,0.1477,148,212500.0,3.37398,addition,No Data,Q1 2021,FINANCE,13F,12/31/2021,,58.99
Anthem inc,ANTM,"",1324158.0,613800000.0,0.121921,0.073,149,401016.0,43.440337,addition,0.5228362,Q4 2001,HEALTH CARE,13F,12/31/2021,300.1689,516.72
Exxonmobil corp. (standard oil of new jersey),XOM,"",9932833.0,607791000.0,0.120727,0.1604,150,-2924244.0,-22.744237,reduction,0.2346195,Q1 2001,ENERGY,13F,12/31/2021,70.24,87.83
American express co,AXP,"",3647797.0,596780000.0,0.11854,0.1342,151,-130170.0,-3.445504,reduction,0.4816916,Q1 2001,FINANCE,13F,12/31/2021,100.88,181.16
Hca healthcare inc,HCA,"",2322150.0,596607000.0,0.118506,0.1219,152,-45752.0,-1.932175,reduction,0.7688770,Q1 2011,HEALTH CARE,13F,12/31/2021,126.49,260.94
Merck & co,MRK,"",7758829.0,594636000.0,0.118114,0.1679,153,-2779545.0,-26.375464,reduction,0.3071655,Q1 2001,HEALTH CARE,13F,12/31/2021,68.26,86.91
Eaton corp. (torbenson axle co. - eaton axle & spring),ETN,"",3369798.0,582368000.0,0.115678,0.0936,154,414104.0,14.010381,addition,0.8433563,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,102.1335,139.91
Csx corp,CSX,"",15332779.0,576512000.0,0.114514,0.0937,155,484446.0,3.262629,addition,0.7037968,Q1 2001,TRANSPORTS,13F,12/31/2021,32.3319,35.06
Hubspot inc,HUBS,"",874412.0,576369000.0,0.114486,0.1477,156,-155649.0,-15.110658,reduction,1.8506114,Q4 2014,INFORMATION TECHNOLOGY,13F,12/31/2021,173.71,445.47
Spdr biotech etf,XBI,PUT,5139900.0,575463000.0,0.114306,0.1063,157,1154200.0,28.958527,addition,No Data,Q3 2014,HEALTH CARE,13F,12/31/2021,,87.77
Utilities select sector spdr etf,XLU,"",8011955.0,573495000.0,0.113915,0.1437,158,-2596629.0,-24.476679,reduction,No Data,Q2 2003,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,54.2,76.09
Citigroup  inc.,C,PUT,9454600.0,570963000.0,0.113412,0.0371,159,6961600.0,279.245888,addition,N/A,Q1 2001,FINANCE,13F,12/31/2021,,50.93
Uber technologies inc,UBER,"",13565779.0,568813000.0,0.112985,0.1253,160,376970.0,2.858257,addition,0.7289879,Q2 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,44.4675,32.68
Analog devices inc,ADI,"",3214851.0,565075000.0,0.112243,0.1469,161,-921303.0,-22.274388,reduction,0.6143241,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,140.73,156.5
Ishares expanded tech-software sector etf,IGV,"",1418598.0,564105000.0,0.11205,0.1253,162,-61754.0,-4.171575,reduction,No Data,Q2 2014,INFORMATION TECHNOLOGY,13F,12/31/2021,304.49,323.55
Ford motor co.,F,"",27078523.0,562421000.0,0.111715,0.083,163,-546579.0,-1.978559,reduction,0.6884261,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,11.1,15.48
Mirion technologies inc.,MIR,"",53265743.0,557693000.0,0.110776,,164,53265743.0,,new,26.6965037,Q4 2021,FINANCE,13F,12/31/2021,10.47,8.02
Spdr s&p regional banking etf,KRE,"",7800295.0,552651000.0,0.109775,0.1216,165,-659467.0,-7.795338,reduction,No Data,Q3 2006,FINANCE,13F,12/31/2021,60.53,64.69
Norfolk southern corp.,NSC,"",1854500.0,552103000.0,0.109666,0.0577,166,717032.0,63.037554,addition,0.7734255,Q1 2001,TRANSPORTS,13F,12/31/2021,225.5732,263.06
Spdr s&p midcap 400 etf trust,MDY,"",1057955.0,547682000.0,0.108788,0.0559,167,510114.0,93.113513,addition,No Data,Q3 2002,FINANCE,13F,12/31/2021,429.5091,479.01
Ishares russell 1000 etf,IWB,"",2065506.0,546181000.0,0.10849,0.0278,168,1522605.0,280.45721,addition,No Data,Q2 2003,FINANCE,13F,12/31/2021,238.1905,242.44
Apple inc,AAPL,CALL,3075600.0,546135000.0,0.10848,0.0623,169,999800.0,48.164563,addition,N/A,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,,165.29
Mondelez international inc. (kraft foods),MDLZ,"",8155287.0,540776000.0,0.107416,0.1379,170,-3019316.0,-27.019448,reduction,0.5846201,Q4 2001,CONSUMER STAPLES,13F,12/31/2021,50.18,63.72
Bhp group plc,BBL,"",8972756.0,536302000.0,0.106527,0.0381,171,5428202.0,153.142031,addition,N/A,Q4 2007,MATERIALS,13F,12/31/2021,55.8354,
Ishares iboxx usd high yield corporate bond etf,HYG,PUT,6161800.0,536138000.0,0.106495,0.1216,172,-391000.0,-5.966915,reduction,No Data,Q1 2012,FINANCE,13F,12/31/2021,,80.24
Oreilly automotive inc.,ORLY,"",747436.0,527862000.0,0.104851,0.0667,173,233026.0,45.299664,addition,1.1222608,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,493.1049,713.88
Spdr bloomberg high yield bond etf,JNK,"",4819692.0,523274000.0,0.10394,0.0984,174,577624.0,13.616566,addition,No Data,Q2 2008,FINANCE,13F,12/31/2021,529.7586,99.92
Ishares russell 2000 growth etf,IWO,"",1784312.0,522893000.0,0.103864,0.1353,175,-388970.0,-17.897815,reduction,No Data,Q2 2003,FINANCE,13F,12/31/2021,251.14,245.32
Freeport-mcmoran copper & gold  inc,FCX,"",12527839.0,522786000.0,0.103843,0.0585,176,4050792.0,47.785414,addition,0.8611494,Q1 2001,MATERIALS,13F,12/31/2021,28.9818,49.19
Asml holding nv (adr),ASML,"",654788.0,521303000.0,0.103548,0.0794,177,152657.0,30.401827,addition,0.1610896,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,472.5632,597.87
Amazon.com inc.,AMZN,CALL,156200.0,520824000.0,0.103453,0.0648,178,63200.0,67.956989,addition,N/A,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,,3034.13
Nxp semiconductors n.v.,NXPI,"",2280215.0,519388000.0,0.103168,0.0905,179,102778.0,4.720137,addition,0.8685271,Q1 2011,INFORMATION TECHNOLOGY,13F,12/31/2021,119.4245,170.0
Capital one financial corp,COF,"",3556268.0,515978000.0,0.10249,0.0963,180,753437.0,26.881285,addition,0.8639464,Q1 2001,FINANCE,13F,12/31/2021,112.2562,132.59
Docusign inc,DOCU,"",3385616.0,515663000.0,0.102428,0.1612,181,433135.0,14.670204,addition,1.7109741,Q2 2018,INFORMATION TECHNOLOGY,13F,12/31/2021,156.0424,99.53
Stellantis nv,STLA,"",27435846.0,514697000.0,0.102236,0.0744,182,9077766.0,49.448341,addition,1.7693496,Q4 2014,CONSUMER DISCRETIONARY,13F,12/31/2021,17.0403,15.0
Cyrusone inc,CONE,"",5651564.0,507058000.0,0.100718,0.015,183,4739972.0,519.966388,addition,4.3092565,Q2 2014,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,85.323,
Cognizant technology solutions corp,CTSH,"",5645437.0,500864000.0,0.0994881,0.11,184,-1344387.0,-19.233489,reduction,1.0762750,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,69.54,84.74
On semiconductor corp,ON,"",7347604.0,499050000.0,0.0991278,0.0594,185,1227273.0,20.052396,addition,1.6988765,Q1 2004,INFORMATION TECHNOLOGY,13F,12/31/2021,41.115,53.26
Infosys ltd adr,INFY,"",19626253.0,496740000.0,0.098669,0.085,186,1615006.0,8.966653,addition,0.4666763,Q4 2005,INFORMATION TECHNOLOGY,13F,12/31/2021,14.3892,20.46
Mettler-toledo international  inc.,MTD,"",291436.0,494628000.0,0.0982495,0.0874,187,-7583.0,-2.535959,reduction,1.2818493,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,818.32,1318.36
Fiserv inc.,FISV,"",4764474.0,494505000.0,0.098225,0.1073,188,104132.0,2.234428,addition,0.7216364,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,89.5971,99.67
Shopify inc,SHOP,"",358224.0,493415000.0,0.0980085,0.0832,189,68841.0,23.788889,addition,0.3142476,Q2 2016,COMMUNICATIONS,13F,12/31/2021,920.1842,579.51
Gilead sciences inc.,GILD,"",6769274.0,491517000.0,0.0976315,0.1122,190,-801385.0,-10.585406,reduction,0.5398633,Q1 2001,HEALTH CARE,13F,12/31/2021,69.0,61.82
Consumer staples select sector spdr,XLP,"",6367003.0,490960000.0,0.0975209,0.111,191,-1233637.0,-16.230699,reduction,No Data,Q2 2003,CONSUMER STAPLES,13F,12/31/2021,63.38,78.84
Financial select sector spdr,XLF,"",12521708.0,488973000.0,0.0971262,0.1461,192,-5829039.0,-31.764587,reduction,No Data,Q1 2003,FINANCE,13F,12/31/2021,25.87,36.89
Spdr oil & gas exploration and production etf,XOP,"",5087748.0,487762000.0,0.0968857,0.1226,193,-888828.0,-14.87186,reduction,No Data,Q1 2007,ENERGY,13F,12/31/2021,95.04,142.93
Match group inc.,MTCH,"",3686071.0,487484000.0,0.0968304,0.104,194,562447.0,18.006233,addition,1.2926856,Q3 2003,CONSUMER DISCRETIONARY,13F,12/31/2021,116.4627,92.1
Advanced micro devices inc,AMD,"",3367400.0,484569000.0,0.0962514,0.1583,195,-3883393.0,-53.558183,reduction,0.2807797,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,73.85,93.06
Deere & co.,DE,"",1408902.0,483100000.0,0.0959596,0.0804,196,278043.0,24.586885,addition,0.4592484,Q1 2001,INDUSTRIALS,13F,12/31/2021,209.465,436.75
Datadog inc,DDOG,"",2695188.0,480041000.0,0.095352,0.0531,197,924367.0,52.199912,addition,1.0197890,Q3 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,113.3596,136.04
Coherent inc.,COHR,"",1799321.0,479591000.0,0.0952626,0.0259,198,1310467.0,268.069199,addition,7.2632644,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,262.4266,265.7
Ishares s&p 500 growth etf,IVW,"",5674288.0,474768000.0,0.0943046,0.091,199,-129702.0,-2.234704,reduction,No Data,Q1 2003,FINANCE,13F,12/31/2021,57.44,71.76
Nuance communications  inc.,NUAN,"",8547333.0,472839000.0,0.0939215,0.1031,200,-282507.0,-3.199458,reduction,N/A,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,51.96,
Paramount global,PARA,"",15624783.0,471555000.0,0.0936664,0.142,201,-1317830.0,-7.778198,reduction,2.5703848,Q1 2001,COMMUNICATIONS,13F,12/31/2021,41.43,36.41
Btc ishares 1-3 year credit bond etf,IGSB,"",8725409.0,470124000.0,0.0933822,0.0826,202,1596430.0,22.393529,addition,No Data,Q1 2009,FINANCE,13F,12/31/2021,53.6676,51.3
Starbucks corp.,SBUX,"",3989466.0,466648000.0,0.0926917,0.0904,203,125696.0,3.253196,addition,0.3468196,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,72.5259,79.5
Iqvia holdings inc,IQV,"",1650133.0,465569000.0,0.0924774,0.0847,204,-17400.0,-1.043458,reduction,0.8643283,Q2 2013,HEALTH CARE,13F,12/31/2021,190.79,238.48
Microchip technology inc,MCHP,"",5340394.0,464935000.0,0.0923515,0.0676,205,1186224.0,28.555018,addition,0.9605185,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,77.0371,65.22
Air products & chemicals inc,APD,"",1526857.0,464562000.0,0.0922774,0.0856,206,-49521.0,-3.141442,reduction,0.6886501,Q1 2001,MATERIALS,13F,12/31/2021,229.69,246.84
Sherwin-williams co.,SHW,"",1318592.0,464356000.0,0.0922365,0.0893,207,-185957.0,-12.359651,reduction,0.5060848,Q1 2001,MATERIALS,13F,12/31/2021,219.15,252.9
Wells fargo & co.  (northwest bancorporation),WFC,"",9659580.0,463466000.0,0.0920597,0.106,208,-1105052.0,-10.265581,reduction,0.2540932,Q1 2001,FINANCE,13F,12/31/2021,45.56,46.35
Vanguard total bond market index fund-etf shares,BND,"",5456356.0,462426000.0,0.0918531,0.1069,209,-441133.0,-7.480014,reduction,No Data,Q4 2008,FINANCE,13F,12/31/2021,83.88,77.06
Itau unibnco adr,ITUB,"",122909929.0,460912000.0,0.0915524,0.0741,210,42496779.58,52.848048,addition,2.5363983,Q4 2003,FINANCE,13F,12/31/2021,3.928,5.54
Bank of america corp. (north carolina national bank),BAC,PUT,10355100.0,460698000.0,0.0915099,0.0644,211,3201600.0,44.755714,addition,N/A,Q1 2001,FINANCE,13F,12/31/2021,,37.57
Ishares s&p 500 value etf,IVE,"",2940950.0,460641000.0,0.0914985,0.0916,212,-28127.0,-0.947331,reduction,No Data,Q1 2003,FINANCE,13F,12/31/2021,110.3,155.64
Spdr blackstone senior loan etf,SRLN,"",10083034.0,460089000.0,0.0913889,0.1324,213,-3480790.0,-25.662306,reduction,No Data,Q3 2017,FINANCE,13F,12/31/2021,45.94,44.77
Rio tinto plc (nyse) adr,RIO,"",6833954.0,457464000.0,0.0908675,0.0638,214,2334508.0,51.884343,addition,0.5476883,Q1 2006,MATERIALS,13F,12/31/2021,58.4533,81.87
Ishares core s&p mid-cap etf,IJH,"",1604268.0,454136000.0,0.0902064,0.0876,215,33704.0,2.145981,addition,No Data,Q3 2009,FINANCE,13F,12/31/2021,185.2788,261.94
Simon property group  inc.,SPG,"",2829714.0,452104000.0,0.0898028,0.059,216,690085.0,32.252554,addition,0.8611736,Q1 2001,REAL ESTATE,13F,12/31/2021,138.2733,127.88
Lucid group inc,LCID,"",11784876.0,448414000.0,0.0890698,0.0084,217,10217570.0,651.919281,addition,0.7128278,Q4 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,36.369,21.01
Ringcentral inc,RNG,"",2381592.0,446191000.0,0.0886283,0.0698,218,868356.0,57.384043,addition,2.8195552,Q1 2015,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,199.81,106.62
Equity lifestyle properties inc,ELS,"",5072095.0,444621000.0,0.0883164,0.0862,219,-132028.0,-2.536988,reduction,2.7267211,Q1 2001,REAL ESTATE,13F,12/31/2021,62.34,78.74
Petroleo brasileiro sa (petrobras) adr,PBR,PUT,40284600.0,442325000.0,0.0878604,0.0334,220,25065600.0,164.699389,addition,N/A,Q1 2005,ENERGY,13F,12/31/2021,,14.71
Netflix inc,NFLX,PUT,719500.0,433456000.0,0.0860987,0.0671,221,201000.0,38.76567,addition,N/A,Q4 2003,COMMUNICATIONS,13F,12/31/2021,,341.13
Ferguson plc,FERG,"",2412776.0,432827000.0,0.0859738,0.0977,222,-888346.0,-26.910426,reduction,1.1077898,Q1 2021,INDUSTRIALS,13F,12/31/2021,127.37,132.0
Vanguard small-cap index fund-etf shares,VB,"",1911267.0,431965000.0,0.0858025,0.0844,223,92255.0,5.071709,addition,No Data,Q1 2005,FINANCE,13F,12/31/2021,153.2406,207.73
Cigna holding co,CI,"",1873979.0,430321000.0,0.085476,0.082,224,-57905.0,-2.997333,reduction,0.5886042,Q1 2001,FINANCE,13F,12/31/2021,209.0,259.21
Mplx l.p.,MPLX,"",14475655.0,428335000.0,0.0850815,0.0864,225,170707.0,1.193342,addition,1.4193716,Q4 2012,ENERGY,13F,12/31/2021,32.436,34.43
Spdr retail etf,XRT,"",4741176.0,428081000.0,0.085031,0.0868,226,209396.0,4.620613,addition,No Data,Q4 2006,CONSUMER DISCRETIONARY,13F,12/31/2021,72.2247,76.48
T. rowe price group,TROW,"",2159851.0,424714000.0,0.0843622,0.0622,227,668099.0,44.786198,addition,0.9480934,Q1 2001,FINANCE,13F,12/31/2021,145.6476,138.96
Chubb limited,CB,"",2189231.0,423200000.0,0.0840615,0.1166,228,-980281.0,-30.928452,reduction,0.5136276,Q1 2001,FINANCE,13F,12/31/2021,150.83,210.52
Zoetis  inc.,ZTS,"",1717171.0,419041000.0,0.0832354,0.0941,229,-567111.0,-24.826663,reduction,0.3638301,Q1 2013,HEALTH CARE,13F,12/31/2021,119.53,187.3
Automatic data processing inc,ADP,"",1693476.0,417578000.0,0.0829448,0.0699,230,46011.0,2.792836,addition,0.4031651,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,146.4076,229.2
Fortinet inc,FTNT,"",1155087.0,415139000.0,0.0824603,0.0782,231,-108149.0,-8.561266,reduction,0.7182687,Q1 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,228.29,331.76
Vanguard real estate index fund-etf shares,VNQ,"",3578030.0,415087000.0,0.08245,0.0734,232,176331.0,5.183616,addition,No Data,Q4 2004,REAL ESTATE,13F,12/31/2021,82.1074,108.74
Boeing company,BA,"",2048821.0,412469000.0,0.08193,0.0941,233,31954.0,1.584338,addition,0.3470314,Q1 2001,INDUSTRIALS,13F,12/31/2021,182.8526,181.94
Ishares msci japan etf,EWJ,"",6064201.0,406059000.0,0.0806567,0.1105,234,-1351583.0,-18.22576,reduction,No Data,Q3 2002,FINANCE,13F,12/31/2021,101.99,58.4
Crown castle international corp,CCI,"",1943957.0,405782000.0,0.0806017,0.0692,235,62894.0,3.343535,addition,0.4497667,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,153.9615,192.68
Moodys corp,MCO,"",1031175.0,402756000.0,0.0800007,0.0835,236,-78036.0,-7.035271,reduction,0.5562577,Q1 2001,FINANCE,13F,12/31/2021,219.6,328.4
Estee lauder companies inc.,EL,"",1085942.0,402015000.0,0.0798535,0.0919,237,-358408.0,-24.814484,reduction,0.4672236,Q1 2001,CONSUMER STAPLES,13F,12/31/2021,190.03,263.87
Rockwell automation  inc.,ROK,"",1149342.0,400949000.0,0.0796417,0.0696,238,32860.0,2.943173,addition,0.9891397,Q1 2001,INDUSTRIALS,13F,12/31/2021,184.3223,261.66
Alphabet inc. class a,GOOGL,CALL,138100.0,400081000.0,0.0794693,0.0924,239,-24800.0,-15.224064,reduction,N/A,Q3 2004,COMMUNICATIONS,13F,12/31/2021,,2534.6
Philip morris international inc,PM,"",4203493.0,399332000.0,0.0793205,0.1741,240,-4455477.0,-51.455046,reduction,0.2712232,Q2 2008,CONSUMER STAPLES,13F,12/31/2021,90.34,101.77
Morgan stanley,MS,PUT,4054900.0,398029000.0,0.0790617,0.0776,241,293300.0,7.797214,addition,N/A,Q1 2001,FINANCE,13F,12/31/2021,,84.76
Btc ishares msci emu etf,EZU,"",8116110.0,397770000.0,0.0790103,0.1123,242,-2882040.0,-26.204771,reduction,No Data,Q2 2005,FINANCE,13F,12/31/2021,39.01,41.84
Ark innovation etf,ARKK,"",4190774.0,396405000.0,0.0787391,0.1119,243,-580515.0,-12.166838,reduction,No Data,Q3 2020,FINANCE,13F,12/31/2021,119.27,58.99
Invitation homes inc,INVH,"",8741421.0,396336000.0,0.0787254,0.0638,244,899703.0,11.473289,addition,1.4385567,Q1 2017,REAL ESTATE,13F,12/31/2021,31.6327,41.95
Intuitive surgical inc,ISRG,"",1101947.0,395929000.0,0.0786446,0.0758,245,23792.0,2.206733,addition,0.3067825,Q4 2004,HEALTH CARE,13F,12/31/2021,294.9859,279.7
Netease inc adr,NTES,"",3874906.0,394389000.0,0.0783387,0.1152,246,-2486385.0,-39.08617,reduction,0.5774989,Q4 2003,COMMUNICATIONS,13F,12/31/2021,75.29,95.06
Li auto inc. ads,LI,"",12231060.0,392617000.0,0.0779867,0.0334,247,6243556.0,104.27644,addition,1.4306142,Q3 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,32.8784,25.71
Gartner  inc.,IT,"",1171530.0,391667000.0,0.077798,0.0841,248,-133775.0,-10.248563,reduction,1.4237052,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,237.79,298.1
Ecolab inc.,ECL,"",1661277.0,389719000.0,0.0774111,0.0757,249,-49746.0,-2.907383,reduction,0.5802655,Q1 2001,MATERIALS,13F,12/31/2021,167.57,176.6
Vanguard total stock market index fund-etf shares,VTI,"",1612882.0,389414000.0,0.0773505,0.0704,250,118117.0,7.902045,addition,No Data,Q2 2003,FINANCE,13F,12/31/2021,151.8773,220.67
Micron technology  inc.,MU,PUT,4177300.0,389115000.0,0.0772911,0.0371,251,1716200.0,69.733046,addition,N/A,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,,70.13
Cme group inc,CME,"",1689809.0,386055000.0,0.0766833,0.0572,252,295115.0,21.159839,addition,0.4701496,Q4 2002,FINANCE,13F,12/31/2021,158.5441,237.66
3m co. (minnesota mining & manufacturing),MMM,"",2168418.0,385176000.0,0.0765087,0.0811,253,-11559.0,-0.530235,reduction,0.3809777,Q1 2001,INDUSTRIALS,13F,12/31/2021,171.33,147.38
Vaneck semiconductor etf,SMH,"",1247132.0,385102000.0,0.076494,0.102,254,-628822.0,-33.520118,reduction,No Data,Q1 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,202.67,238.22
Perkinelmer inc.,PKI,"",1900961.0,382207000.0,0.075919,0.0576,255,334146.0,21.326449,addition,1.5068171,Q1 2001,HEALTH CARE,13F,12/31/2021,125.4211,161.42
Truist financial corp,TFC,"",6525674.0,382079000.0,0.0758935,0.0811,256,7983.0,0.122482,addition,0.4910238,Q1 2001,FINANCE,13F,12/31/2021,49.6909,52.14
Avis budget group inc. (cuc international - cendant),CAR,"",1841078.0,381785000.0,0.0758351,0.0265,257,768651.0,71.673969,addition,3.4241476,Q3 2006,TRANSPORTS,13F,12/31/2021,129.7927,265.42
Ishares 20+ year treasury bond etf,TLT,PUT,2558300.0,379114000.0,0.0753046,0.075,258,108500.0,4.428933,addition,No Data,Q2 2009,FINANCE,13F,12/31/2021,,120.75
Jpmorgan chase & co. (chemical bank),JPM,PUT,2385100.0,377680000.0,0.0750197,0.0629,259,574500.0,31.729813,addition,N/A,Q1 2001,FINANCE,13F,12/31/2021,,126.12
Martin marietta materials inc.,MLM,"",849107.0,374048000.0,0.0742983,0.0617,260,-1907.0,-0.224086,reduction,1.3608663,Q1 2001,MATERIALS,13F,12/31/2021,189.95,364.82
Raytheon technologies corp. (united technologies),RTX,"",4343904.0,373837000.0,0.0742564,0.0808,261,-85907.0,-1.939293,reduction,0.2914847,Q1 2001,INDUSTRIALS,13F,12/31/2021,72.82,104.27
Verisign inc.,VRSN,"",1470687.0,373289000.0,0.0741475,0.0505,262,308504.0,26.545217,addition,1.3349562,Q1 2001,COMMUNICATIONS,13F,12/31/2021,188.6338,215.4
Align technology inc,ALGN,"",567714.0,373090000.0,0.074108,0.0672,263,91537.0,19.223314,addition,0.7204904,Q2 2003,HEALTH CARE,13F,12/31/2021,486.3745,409.82
Intercontinental exchange inc,ICE,"",2704119.0,369842000.0,0.0734629,0.0769,264,-452438.0,-14.333275,reduction,0.4812864,Q1 2006,FINANCE,13F,12/31/2021,63.93,124.53
Enterprise products partners lp,EPD,"",16712893.0,367016000.0,0.0729015,0.1182,265,-9046811.0,-35.120011,reduction,0.7679218,Q1 2001,ENERGY,13F,12/31/2021,26.8,26.74
Epam systems  inc.,EPAM,"",548000.0,366311000.0,0.0727615,0.0713,266,-41359.0,-7.017624,reduction,0.9634565,Q2 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,402.01,290.06
Astrazeneca plc,AZN,"",6282462.0,365954000.0,0.0726906,0.1468,267,-5241096.0,-45.481578,reduction,0.2027359,Q1 2001,HEALTH CARE,13F,12/31/2021,48.96,69.05
Edwards lifesciences corp.,EW,"",2809301.0,363944000.0,0.0722913,0.0665,268,38704.0,1.396955,addition,0.4521529,Q1 2001,HEALTH CARE,13F,12/31/2021,61.1357,120.02
Goldman sachs marketbeta international equity etf,GSID,"",6434557.0,363038000.0,0.0721114,0.0725,269,269655.0,4.374035,addition,No Data,Q2 2020,FINANCE,13F,12/31/2021,45.7136,51.495
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",35801375.0,361952000.0,0.0718956,0.0532,270,10719935.0,42.740509,addition,1.2781543,Q1 2004,ENERGY,13F,12/31/2021,9.9208,13.29
General motors co,GM,"",6162586.0,361313000.0,0.0717687,0.1091,271,-3593700.0,-36.834714,reduction,0.4241222,Q4 2010,CONSUMER DISCRETIONARY,13F,12/31/2021,49.44,40.13
Flywire corp,FLYW,"",9463292.0,360173000.0,0.0715423,0.0951,272,-759666.0,-7.43098,reduction,9.5886061,Q2 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,36.74,29.79
American homes 4 rent,AMH,"",8256460.0,360064000.0,0.0715206,0.0431,273,2921537.0,54.762496,addition,2.3751109,Q3 2013,REAL ESTATE,13F,12/31/2021,37.7753,41.55
Northern trust corp.,NTRS,"",3010268.0,360059000.0,0.0715196,0.0602,274,379175.0,14.411311,addition,1.4476344,Q1 2001,FINANCE,13F,12/31/2021,88.4942,110.89
Etsy inc,ETSY,"",1644025.0,359943000.0,0.0714966,0.0784,275,-133494.0,-7.510131,reduction,1.2941721,Q2 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,126.96,115.79
Goldman sachs marketbeta u.s. equity etf,GSUS,"",5475660.0,359641000.0,0.0714366,0.0693,276,23571.0,0.43233,addition,No Data,Q2 2020,FINANCE,13F,12/31/2021,43.3865,60.07
