Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Ishares russell 2000 etf,IWM,CALL,6532300.0,1453110000.0,0.141128,0.1228,140,1091300.0,20.056975,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,,198.96
Btc ishares u.s. treasury bond etf,GOVT,"",53782190.0,1434909000.0,0.13936,0.1455,141,628092.0,1.181644,addition,No Data,Q3 2012,FINANCE,13F,12/31/2021,25.9388,24.26
Mondelez international inc. (kraft foods),MDLZ,"",21637891.0,1434808000.0,0.139351,0.1229,142,1175095.0,5.742593,addition,1.5511343,Q2 2001,CONSUMER STAPLES,13F,12/31/2021,43.5755,63.72
Btc ishares u.s. credit bond etf,USIG,"",23999201.0,1433712000.0,0.139244,0.1425,143,1026458.0,4.468156,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,57.3278,53.08
Vanguard real estate index fund-etf shares,VNQ,"",12272063.0,1423682000.0,0.13827,0.1187,144,970944.0,8.591574,addition,No Data,Q3 2007,REAL ESTATE,13F,12/31/2021,74.8926,108.74
Intel corp.,INTC,"",27254808.0,1403623000.0,0.136322,0.174,145,-4388576.0,-13.868858,reduction,0.6693224,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,37.08,45.67
Intuit  inc.,INTU,"",2179940.0,1402181000.0,0.136182,0.1286,146,-129923.0,-5.624706,reduction,0.7708076,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,186.34,465.11
Oracle corp,ORCL,"",16036288.0,1398525000.0,0.135827,0.1635,147,-2145773.0,-11.801594,reduction,0.6010249,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,40.02,79.45
Vanguard industrials etf,VIS,"",6763438.0,1372706000.0,0.133319,0.1673,148,-1862816.0,-21.594727,reduction,No Data,Q4 2009,INDUSTRIALS,13F,12/31/2021,123.58,187.85
Taiwan semiconductor manufacturing co ltd adr,TSM,"",11378743.0,1368976000.0,0.132957,0.1375,149,-555028.0,-4.650902,reduction,0.2194095,Q4 2008,INFORMATION TECHNOLOGY,13F,12/31/2021,48.58,98.36
Ishares msci emerging markets etf,EEM,"",27997376.0,1367672000.0,0.13283,0.1517,150,-1179179.0,-4.041529,reduction,No Data,Q4 2008,FINANCE,13F,12/31/2021,44.54,44.23
Norfolk southern corp.,NSC,"",4517502.0,1344905000.0,0.130619,0.1163,151,-193813.0,-4.113777,reduction,1.8840396,Q1 2001,TRANSPORTS,13F,12/31/2021,151.65,263.06
Amgen  inc.,AMGN,"",5931811.0,1334479000.0,0.129607,0.1485,152,-836050.0,-12.353238,reduction,1.0531103,Q1 2001,HEALTH CARE,13F,12/31/2021,156.2,254.02
Philip morris international inc,PM,"",14037525.0,1333566000.0,0.129518,0.145,153,-790391.0,-5.330425,reduction,0.9057474,Q2 2008,CONSUMER STAPLES,13F,12/31/2021,83.83,101.77
Realty income corp.,O,"",18403812.0,1317528000.0,0.12796,0.1159,154,533081.83,2.982989,addition,3.1123241,Q2 2003,REAL ESTATE,13F,12/31/2021,57.1374,72.61
Ishares gold trust,IAU,"",37837604.0,1317128000.0,0.127921,0.1365,155,-1744901.0,-4.408263,reduction,No Data,Q3 2006,MATERIALS,13F,12/31/2021,26.02,37.47
Apple inc,AAPL,CALL,7385900.0,1311514000.0,0.127376,0.0247,156,5692000.0,336.029282,addition,N/A,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,,165.29
Vanguard short-term bond index fund-etf shares,BSV,"",16133736.0,1304089000.0,0.126655,0.1463,157,-1171181.0,-6.767909,reduction,No Data,Q2 2009,FINANCE,13F,12/31/2021,80.17,77.43
Tesla inc,TSLA,PUT,1229000.0,1298783000.0,0.12614,0.1298,158,-393400.0,-24.248028,reduction,N/A,Q3 2010,CONSUMER DISCRETIONARY,13F,12/31/2021,,985.0
Vanguard russell 2000 index etf,VTWO,"",14386779.0,1292077000.0,0.125488,0.1129,159,2014290.0,16.280394,addition,No Data,Q1 2011,FINANCE,13F,12/31/2021,88.348,80.27
Marsh & mclennan companies  inc.,MMC,"",7338050.0,1275501000.0,0.123879,0.1186,160,-251843.0,-3.318136,reduction,1.4595369,Q1 2001,FINANCE,13F,12/31/2021,77.94,169.76
Advanced micro devices inc,AMD,"",8776066.0,1262876000.0,0.122652,0.0777,161,1462990.0,20.005125,addition,0.7317636,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,71.9697,93.06
Microchip technology inc,MCHP,"",14490393.0,1261533000.0,0.122522,0.1152,162,-62117.0,-0.426847,reduction,2.6062292,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,40.25,65.22
Consumer staples select sector spdr,XLP,"",16174281.0,1247199000.0,0.12113,0.1206,163,-798648.0,-4.705422,reduction,No Data,Q4 2008,CONSUMER STAPLES,13F,12/31/2021,52.63,78.84
Btc ishares 7-10 year treasury bond etf,IEF,"",10694452.0,1229862000.0,0.119446,0.1206,164,547850.0,5.399345,addition,No Data,Q4 2008,FINANCE,13F,12/31/2021,113.1309,103.44
Capital one financial corp,COF,"",8459406.0,1227376000.0,0.119205,0.146,165,-278331.0,-3.18539,reduction,2.0550965,Q1 2001,FINANCE,13F,12/31/2021,104.36,132.59
L3harris technologies inc,LHX,"",5754041.0,1226991000.0,0.119167,0.1086,166,976662.0,20.443469,addition,2.9804450,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,199.6237,257.41
Ishares trust ishares esg aware msci eafe etf,ESGD,"",15343309.0,1219179000.0,0.118408,0.1151,167,1108460.0,7.786946,addition,No Data,Q4 2016,FINANCE,13F,12/31/2021,69.0506,72.18
Microsoft corp.,MSFT,PUT,3566400.0,1199451000.0,0.116492,0.0703,168,1149700.0,47.573137,addition,N/A,Q2 2005,INFORMATION TECHNOLOGY,13F,12/31/2021,,279.83
Schwab short-term u.s. treasury etf-,SCHO,"",23526394.0,1196316000.0,0.116188,0.1263,169,-381266.0,-1.594744,reduction,No Data,Q3 2013,FINANCE,13F,12/31/2021,50.95,49.45
Goldman sachs group inc,GS,"",3126167.0,1195915000.0,0.116149,0.1222,170,-6999.0,-0.223384,reduction,0.9251068,Q1 2001,FINANCE,13F,12/31/2021,220.97,321.64
Intercontinental exchange inc,ICE,"",8705142.0,1190603000.0,0.115633,0.1065,171,-283885.0,-3.158128,reduction,1.5493648,Q4 2005,FINANCE,13F,12/31/2021,52.77,124.53
Boeing company,BA,"",5866313.0,1181006000.0,0.114701,0.1195,172,601738.0,11.429944,addition,0.9936422,Q1 2001,INDUSTRIALS,13F,12/31/2021,209.343,181.94
General dynamics corp. (electric boat),GD,"",5652831.0,1178445000.0,0.114452,0.1093,173,251631.0,4.658798,addition,2.0323948,Q1 2001,INDUSTRIALS,13F,12/31/2021,155.5934,243.74
Northrop grumman corp.,NOC,"",3039827.0,1176626000.0,0.114276,0.1059,174,191706.0,6.730964,addition,1.9473346,Q1 2001,INDUSTRIALS,13F,12/31/2021,250.0151,467.2
Servicenow inc,NOW,"",1801303.0,1169244000.0,0.113559,0.1174,175,-26243.0,-1.435969,reduction,0.9006515,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,209.07,507.33
Fifth third bancorp (1927) (cincinnati  oh),FITB,"",26378020.0,1148763000.0,0.11157,0.1143,176,282498.0,1.082554,addition,3.8578046,Q1 2001,FINANCE,13F,12/31/2021,25.812,39.01
Btc ishares 1-3 year treasury bond etf,SHY,"",13421912.0,1148110000.0,0.111506,0.1217,177,-265148.0,-1.937217,reduction,No Data,Q4 2008,FINANCE,13F,12/31/2021,84.4,83.18
Ford motor co.,F,"",54610114.0,1134251000.0,0.11016,0.0746,178,3581547.0,7.01871,addition,1.3883708,Q4 2008,CONSUMER DISCRETIONARY,13F,12/31/2021,14.145,15.48
Diageo plc adr,DEO,"",5137172.0,1130897000.0,0.109834,0.1029,179,-30704.0,-0.594132,reduction,0.8894093,Q1 2001,CONSUMER STAPLES,13F,12/31/2021,118.29,209.22
Ishares s&p 100 etf,OEF,"",5155286.0,1129678000.0,0.109716,0.1064,180,-69354.0,-1.327441,reduction,No Data,Q4 2008,FINANCE,13F,12/31/2021,100.95,200.24
Nutrien ltd,NTR,"",15002772.0,1128208000.0,0.109573,0.0817,181,2789030.0,22.83518,addition,2.7213427,Q2 2004,MATERIALS,13F,12/31/2021,56.0117,112.0
Carrier global corp.,CARR,"",20675405.0,1121435000.0,0.108915,0.1093,182,218963.0,1.070387,addition,2.4238271,Q2 2020,INDUSTRIALS,13F,12/31/2021,40.2497,41.28
Spdr s&p midcap 400 etf trust,MDY,"",2148501.0,1112235000.0,0.108022,0.1108,183,-83884.0,-3.757596,reduction,No Data,Q1 2001,FINANCE,13F,12/31/2021,232.12,479.01
Asml holding nv (adr),ASML,"",1396185.0,1111558000.0,0.107956,0.1067,184,8033.0,0.578683,addition,0.3434865,Q3 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,217.4786,597.87
Paychex inc.,PAYX,"",8000524.0,1092071000.0,0.106064,0.0994,185,-562130.0,-6.564904,reduction,2.2177045,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,64.19,136.69
Chubb limited,CB,"",5632705.0,1088859000.0,0.105752,0.1102,186,-521431.0,-8.472855,reduction,1.3215200,Q1 2001,FINANCE,13F,12/31/2021,118.62,210.52
Ishares russell 2000 value etf,IWN,"",6518211.0,1082350000.0,0.105119,0.1361,187,-1710304.0,-20.785087,reduction,No Data,Q4 2008,FINANCE,13F,12/31/2021,133.46,157.94
Intuitive surgical inc,ISRG,"",2995302.0,1076211000.0,0.104523,0.0966,188,169527.0,5.99931,addition,0.8338934,Q1 2005,HEALTH CARE,13F,12/31/2021,291.2209,279.7
Adobe systems  inc.,ADBE,PUT,1894900.0,1074522000.0,0.104359,0.0038,189,1831600.0,2893.522907,addition,N/A,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,,420.44
Blackstone group inc,BX,"",8300951.0,1074061000.0,0.104314,0.093,190,558223.0,7.209642,addition,1.2085153,Q3 2007,FINANCE,13F,12/31/2021,46.8881,112.98
Equity residential,EQR,"",11610191.0,1050722000.0,0.102048,0.0953,191,193315.0,1.693239,addition,3.0884965,Q1 2001,REAL ESTATE,13F,12/31/2021,72.8784,90.43
Microsoft corp.,MSFT,CALL,3123800.0,1050596000.0,0.102035,0.0298,192,2101100.0,205.446367,addition,N/A,Q3 2005,INFORMATION TECHNOLOGY,13F,12/31/2021,,279.83
Alibaba group holding ltd adr,BABA,"",8766914.0,1041422000.0,0.101144,0.1435,193,-626471.0,-6.669278,reduction,0.3233933,Q3 2014,COMMUNICATIONS,13F,12/31/2021,152.87,95.49
Entergy corp.,ETR,"",9152114.0,1030986000.0,0.100131,0.08,194,1343409.0,17.203992,addition,4.5537142,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,107.4198,124.2
Vanguard russell 1000 value index etf,VONV,"",13861531.0,1022150000.0,0.0992727,0.0778,195,2892986.0,26.375294,addition,No Data,Q4 2010,FINANCE,13F,12/31/2021,71.4373,72.51
Ishares russell 2000 growth etf,IWO,"",3470639.0,1017072000.0,0.0987795,0.0854,196,650759.0,23.077542,addition,No Data,Q4 2008,FINANCE,13F,12/31/2021,184.4762,245.32
Spdr dow jones industrial average etf trust,DIA,"",2790061.0,1013686000.0,0.0984507,0.1077,197,-295197.0,-9.567984,reduction,No Data,Q1 2001,FINANCE,13F,12/31/2021,300.91,344.29
Progressive corp.,PGR,"",9857268.0,1011849000.0,0.0982722,0.0939,198,-210563.0,-2.091444,reduction,1.6854395,Q1 2001,FINANCE,13F,12/31/2021,82.52,112.11
At&t inc. (southwestern bell - sbc corp.),T,"",54008458.39,1003481000.0,0.0974595,0.1408,199,-12885512.24,-19.262591,reduction,0.5710836,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,35.05,19.54
Hilton worldwide holdings inc,HLT,"",6429079.0,1002871000.0,0.0974003,0.0857,200,139470.0,2.217467,addition,2.3031813,Q4 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,91.5783,155.58
Ishares broad usd high yield corporate bond etf,USHY,"",24320798.0,1001773000.0,0.0972937,0.0968,201,1709979.0,7.562658,addition,No Data,Q1 2019,FINANCE,13F,12/31/2021,42.8634,37.91
Linde plc (praxair inc.),LIN,"",2890466.0,1001344000.0,0.097252,0.1006,202,-431389.0,-12.986389,reduction,0.5639331,Q1 2001,MATERIALS,13F,12/31/2021,181.3,318.52
Spdr nuveen bloomberg short term municipal bond etf,SHM,"",20317558.0,999217000.0,0.0970454,0.1016,203,394347.0,1.979335,addition,No Data,Q4 2008,FINANCE,13F,12/31/2021,58.1916,46.93
International business machines corp.,IBM,"",7415890.0,991209000.0,0.0962677,0.1241,204,-1242821.0,-14.353418,reduction,0.8246200,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,134.14,126.56
Ishares s&p 500 value etf,IVE,"",6320537.0,989986000.0,0.0961489,0.0928,205,134436.0,2.173194,addition,No Data,Q4 2008,FINANCE,13F,12/31/2021,92.6798,155.64
Ishares russell 1000 etf,IWB,"",3728195.0,985847000.0,0.0957469,0.0785,206,580751.0,18.451512,addition,No Data,Q2 2003,FINANCE,13F,12/31/2021,159.9822,242.44
Nvidia corp.,NVDA,PUT,3326200.0,978269000.0,0.0950109,0.0727,207,-73800.0,-2.170588,reduction,N/A,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,,212.58
Autodesk  inc.,ADSK,"",3429576.0,964362000.0,0.0936602,0.1064,208,-186395.0,-5.15477,reduction,1.5782099,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,97.33,196.73
Btc ishares 7-10 year treasury bond etf,IEF,PUT,8300000.0,954500000.0,0.0927024,0.0826,209,1350000.0,19.42446,addition,No Data,Q1 2018,FINANCE,13F,12/31/2021,,103.44
Materials select sector spdr,XLB,"",10338466.0,936767000.0,0.0909802,0.0877,210,-400571.0,-3.730046,reduction,No Data,Q4 2008,FINANCE,13F,12/31/2021,65.4,89.06
Ishares russell mid-cap growth etf,IWP,"",8092846.0,932458000.0,0.0905617,0.0966,211,-264158.0,-3.160917,reduction,No Data,Q4 2008,FINANCE,13F,12/31/2021,82.85,96.56
Btc ishares select dividend etf,DVY,"",7559899.0,926768000.0,0.0900091,0.0884,212,91189.0,1.220947,addition,No Data,Q4 2008,FINANCE,13F,12/31/2021,71.0295,128.84
Wells fargo & co.  (northwest bancorporation),WFC,"",19240001.0,923135000.0,0.0896562,0.1081,213,-3321550.0,-14.72217,reduction,0.5061042,Q1 2001,FINANCE,13F,12/31/2021,46.34,46.35
Dover corp.,DOV,"",5078804.0,922311000.0,0.0895762,0.0859,214,-275844.0,-5.151487,reduction,3.5256103,Q1 2001,INDUSTRIALS,13F,12/31/2021,65.78,146.39
Amazon.com inc.,AMZN,CALL,275100.0,917277000.0,0.0890873,0.1055,215,-36200.0,-11.628654,reduction,N/A,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,,3034.13
Illinois tool works inc,ITW,"",3680960.0,908460000.0,0.088231,0.0809,216,-112678.0,-2.970183,reduction,1.1763001,Q1 2001,INDUSTRIALS,13F,12/31/2021,134.66,196.27
Ishares trust ishares preferred and income securities etf,PFF,"",22813246.0,899526000.0,0.0873633,0.0986,217,-1797897.0,-7.305215,reduction,No Data,Q2 2009,FINANCE,13F,12/31/2021,38.8,34.93
Seagate technology plc,STX,"",7952532.0,898477000.0,0.0872614,0.0672,218,64590.0,0.818845,addition,3.6329796,Q4 2003,INFORMATION TECHNOLOGY,13F,12/31/2021,71.2616,81.41
Invesco emerging markets sovereign debt etf,PCY,"",33883387.0,892828000.0,0.0867128,0.0956,219,-838548.0,-2.415038,reduction,No Data,Q4 2008,FINANCE,13F,12/31/2021,28.61,21.21
Invesco preferred etf,PGX,"",59062294.0,885934000.0,0.0860432,0.0813,220,6618701.0,12.620609,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,14.9378,12.94
Charles schwab corp,SCHW,"",10292564.0,865605000.0,0.0840688,0.0834,221,-801394.0,-7.223698,reduction,0.5672019,Q1 2001,FINANCE,13F,12/31/2021,40.58,82.75
Ishares core dividend growth etf,DGRO,"",15481796.0,860478000.0,0.0835709,0.0783,222,386401.0,2.559728,addition,No Data,Q2 2014,FINANCE,13F,12/31/2021,32.7835,52.58
3m co. (minnesota mining & manufacturing),MMM,"",4840214.0,859767000.0,0.0835018,0.0931,223,-304759.0,-5.923432,reduction,0.8503958,Q1 2001,INDUSTRIALS,13F,12/31/2021,143.38,147.38
Vici properties inc,VICI,"",28541974.0,859398000.0,0.083466,0.0703,224,4574301.0,19.085295,addition,3.8136647,Q1 2018,REAL ESTATE,13F,12/31/2021,28.1786,29.09
Vanguard total bond market index fund-etf shares,BND,"",10030700.0,850101000.0,0.082563,0.0768,225,1319254.0,15.143915,addition,No Data,Q4 2008,FINANCE,13F,12/31/2021,85.3232,77.06
Caterpillar inc.,CAT,"",4075089.0,842483000.0,0.0818232,0.0795,226,63761.0,1.589523,addition,0.7604366,Q1 2001,INDUSTRIALS,13F,12/31/2021,121.6525,227.81
U.s. bancorp (first national bank of cincinnati),USB,"",14948485.0,839656000.0,0.0815486,0.0945,227,-458926.0,-2.978606,reduction,1.0066058,Q1 2001,FINANCE,13F,12/31/2021,42.63,52.71
Vanguard ftse all-world ex-us etf,VEU,"",13608731.0,833944000.0,0.0809939,0.0808,228,759645.0,5.912055,addition,No Data,Q4 2008,FINANCE,13F,12/31/2021,51.5172,56.43
Vaneck intermediate muni etf,ITM,"",16161109.0,828580000.0,0.0804729,0.083,229,458399.0,2.919235,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,48.462,46.25
Csx corp,CSX,"",21973859.0,826216000.0,0.0802433,0.0772,230,-3196017.0,-12.697786,reduction,1.0086321,Q1 2001,TRANSPORTS,13F,12/31/2021,28.78,35.06
Analog devices inc,ADI,"",4679142.0,822454000.0,0.0798779,0.0767,231,240678.0,5.422552,addition,0.8941347,Q1 2001,INFORMATION TECHNOLOGY,13F,12/31/2021,114.7679,156.5
The energy select sector spdr fund,XLE,PUT,14812700.0,822104000.0,0.0798439,0.0516,232,5218300.0,54.389019,addition,No Data,Q4 2009,ENERGY,13F,12/31/2021,,79.85
Dominion energy inc,D,"",10454882.0,821335000.0,0.0797693,0.0873,233,-1130709.0,-9.759614,reduction,1.2931411,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,71.56,87.4
Vanguard consumer staples etf,VDC,"",4100455.0,819599000.0,0.0796006,0.0808,234,-267585.0,-6.125974,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,130.68,203.85
Btc ishares 7-10 year treasury bond etf,IEF,CALL,7123500.0,819202000.0,0.0795621,0.0627,235,1850000.0,35.081066,addition,No Data,Q1 2018,FINANCE,13F,12/31/2021,,103.44
Novo-nordisk a/s ads,NVO,"",7314171.0,819186000.0,0.0795605,0.0739,236,-147235.0,-1.973288,reduction,0.4126323,Q1 2001,HEALTH CARE,13F,12/31/2021,46.17,118.2
Palo alto networks inc,PANW,"",1466056.0,816242000.0,0.0792746,0.0684,237,82893.0,5.993003,addition,1.4886176,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,193.7926,626.78
Estee lauder companies inc.,EL,"",2196122.0,813005000.0,0.0789602,0.0721,238,-134140.0,-5.756434,reduction,0.9448755,Q1 2001,CONSUMER STAPLES,13F,12/31/2021,124.05,263.87
American express co,AXP,"",4932358.0,806933000.0,0.0783705,0.0779,239,427005.0,9.477726,addition,0.6513179,Q1 2001,FINANCE,13F,12/31/2021,85.5293,181.16
Colgate-palmolive co.,CL,"",9426817.0,804485000.0,0.0781328,0.0792,240,-734089.0,-7.224641,reduction,1.1214478,Q1 2001,CONSUMER STAPLES,13F,12/31/2021,58.16,80.94
Principal financial group,PFG,"",11090467.0,802174000.0,0.0779083,0.0085,241,9817312.0,771.101084,addition,4.2455201,Q4 2001,FINANCE,13F,12/31/2021,69.7494,73.95
Ecolab inc.,ECL,"",3417218.0,801644000.0,0.0778568,0.0859,242,-572408.0,-14.34741,reduction,1.1935960,Q1 2001,MATERIALS,13F,12/31/2021,121.1,176.6
Ishares iboxx usd high yield corporate bond etf,HYG,PUT,9190800.0,799692000.0,0.0776673,0.0033,243,8824200.0,2407.037643,addition,No Data,Q4 2011,FINANCE,13F,12/31/2021,,80.24
Monster beverage corp.,MNST,"",8322261.0,799269000.0,0.0776262,0.0713,244,548926.0,7.061654,addition,1.5721397,Q3 2005,CONSUMER STAPLES,13F,12/31/2021,51.4395,82.59
Tesla inc,TSLA,CALL,754600.0,797446000.0,0.0774491,0.0288,245,394700.0,109.669353,addition,N/A,Q3 2010,CONSUMER DISCRETIONARY,13F,12/31/2021,,985.0
Waste management  inc.,WM,"",4733332.0,789993000.0,0.0767253,0.0772,246,-278396.0,-5.55489,reduction,1.1416989,Q1 2001,INDUSTRIALS,13F,12/31/2021,81.56,159.16
Williams cos. (the),WMB,"",29903846.0,778696000.0,0.0756281,0.0605,247,7319486.0,32.409535,addition,2.4600217,Q1 2001,ENERGY,13F,12/31/2021,24.4238,35.52
Schwab u.s. small-cap etf,SCHA,"",15192974.0,777880000.0,0.0755488,0.097,248,-3588100.0,-19.104871,reduction,No Data,Q4 2011,FINANCE,13F,12/31/2021,88.44,46.11
Garmin ltd,GRMN,"",5696813.0,775734000.0,0.0753404,0.0831,249,516637.0,9.973348,addition,2.9549765,Q2 2005,CONSUMER DISCRETIONARY,13F,12/31/2021,124.5581,111.31
Spdr dividend etf,SDY,"",5991043.0,773564000.0,0.0751297,0.071,250,138222.0,2.36163,addition,No Data,Q2 2009,FINANCE,13F,12/31/2021,79.5213,129.38
General motors co,GM,"",13186438.0,773121000.0,0.0750866,0.0753,251,-653646.0,-4.722847,reduction,0.9075185,Q4 2010,CONSUMER DISCRETIONARY,13F,12/31/2021,42.16,40.13
Btc ishares msci eafe growth etf,EFG,"",7004590.0,772537000.0,0.0750299,0.0677,252,839170.0,13.610914,addition,No Data,Q3 2006,FINANCE,13F,12/31/2021,85.4244,92.87
Kimberly-clark corp.,KMB,"",5387294.0,769953000.0,0.074779,0.0769,253,-242825.0,-4.312964,reduction,1.5989434,Q1 2001,CONSUMER STAPLES,13F,12/31/2021,101.78,126.42
The energy select sector spdr fund,XLE,CALL,13841000.0,768176000.0,0.0746064,0.1078,254,-6222500.0,-31.01403,reduction,No Data,Q4 2009,ENERGY,13F,12/31/2021,,79.85
Nxp semiconductors n.v.,NXPI,"",3367796.0,767117000.0,0.0745035,0.0724,255,-212052.0,-5.923492,reduction,1.2827834,Q3 2010,INFORMATION TECHNOLOGY,13F,12/31/2021,101.64,170.0
Invesco national amt-free municipal bond etf,PZA,"",28151427.0,763186000.0,0.0741217,0.0751,256,1068162.0,3.943993,addition,No Data,Q4 2008,FINANCE,13F,12/31/2021,26.0421,24.26
Jpmorgan ultra-short income etf,JPST,"",15022071.0,758314000.0,0.0736486,0.0814,257,-521689.0,-3.35626,reduction,No Data,Q4 2017,FINANCE,13F,12/31/2021,50.36,50.2
Rockwell automation  inc.,ROK,"",2166231.0,755691000.0,0.0733938,0.0949,258,-960359.0,-30.71586,reduction,1.8642885,Q1 2001,INDUSTRIALS,13F,12/31/2021,226.8,261.66
Vanguard materials etf,VAW,"",3836879.0,755405000.0,0.073366,0.0714,259,-158660.0,-3.970929,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,148.19,195.75
Cigna holding co,CI,"",3266516.0,750090000.0,0.0728498,0.0702,260,-133964.0,-3.939561,reduction,1.0259907,Q1 2001,FINANCE,13F,12/31/2021,158.56,259.21
Vanguard large-cap index fund-etf shares,VV,"",3386715.0,748532000.0,0.0726985,0.0707,261,-22998.0,-0.674485,reduction,No Data,Q4 2008,FINANCE,13F,12/31/2021,100.13,201.51
D.r. horton  inc.,DHI,"",6878990.0,746027000.0,0.0724552,0.0543,262,607236.0,9.682076,addition,1.9412534,Q1 2001,CONSUMER DISCRETIONARY,13F,12/31/2021,50.0175,72.51
Kinder morgan inc. (de),KMI,"",46882987.0,743564000.0,0.072216,0.1118,263,-17882702.0,-27.611382,reduction,2.0676210,Q1 2011,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,19.09,19.37
Fidelity national information services inc,FIS,"",6778366.0,739858000.0,0.0718561,0.0959,264,-859458.0,-11.252655,reduction,1.1119536,Q3 2001,FINANCE,13F,12/31/2021,110.45,102.45
Aon plc,AON,"",2458934.0,739057000.0,0.0717783,0.0822,265,-327594.0,-11.756351,reduction,1.1160111,Q1 2001,FINANCE,13F,12/31/2021,145.47,328.26
Ishares msci intl quality factor etf,IQLT,"",18676319.0,735473000.0,0.0714302,0.0714,266,415053.0,2.27286,addition,No Data,Q3 2015,FINANCE,13F,12/31/2021,31.02,36.16
Regeneron pharmaceuticals inc.,REGN,"",1161314.0,733394000.0,0.0712283,0.0722,267,5040.0,0.435883,addition,1.0984836,Q1 2001,HEALTH CARE,13F,12/31/2021,389.5746,733.02
Trane technologies plc,TT,"",3621863.0,731725000.0,0.0710662,0.0659,268,-79116.0,-2.137705,reduction,1.5508661,Q1 2001,INDUSTRIALS,13F,12/31/2021,74.11,148.05
Altria group  inc. (philip morris),MO,"",15426783.0,731076000.0,0.0710032,0.0741,269,-344811.0,-2.186279,reduction,0.8489047,Q1 2001,CONSUMER STAPLES,13F,12/31/2021,54.42,54.98
Idexx laboratories inc.,IDXX,"",1109377.0,730481000.0,0.0709454,0.0825,270,-175704.0,-13.672601,reduction,1.3167823,Q1 2001,HEALTH CARE,13F,12/31/2021,263.58,496.78
Workday inc,WDAY,"",2651881.0,724441000.0,0.0703588,0.0692,271,-33594.0,-1.250952,reduction,1.3530005,Q4 2012,COMMUNICATIONS,13F,12/31/2021,165.72,224.67
