Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Lowes companies  inc.,LOW,"",2299672.0,594419000.0,0.1354,0.1286,141,-103111.0,-4.291316,reduction,0.3476128,Q4 2004,CONSUMER DISCRETIONARY,13F,12/31/2021,108.25,201.28
Technology select sector spdr etf,XLK,"",3410102.0,592916000.0,0.1351,0.1273,142,177045.0,5.476087,addition,No Data,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,75.0514,146.64
Vanguard total stock market index fund-etf shares,VTI,"",2438939.0,588856000.0,0.1342,0.1411,143,30209.0,1.254146,addition,No Data,Q3 2006,FINANCE,13F,12/31/2021,130.7285,220.67
Wells fargo & co.  (northwest bancorporation),WFC,"",11701683.0,561446000.0,0.1279,0.1436,144,-28918.0,-0.246518,reduction,0.3078103,Q4 2004,FINANCE,13F,12/31/2021,39.32,46.35
Btc ishares msci all country asia ex japan etf,AAXJ,"",6664286.0,551137000.0,0.1256,0.0719,145,3453250.0,107.543173,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,86.4342,73.29
Vanguard value index fund-etf shares,VTV,"",3735092.0,549469000.0,0.1252,0.124,146,262890.0,7.571276,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,112.3517,148.05
Hca healthcare inc,HCA,"",2131062.0,547513000.0,0.1247,0.1411,147,-72866.0,-3.306188,reduction,0.7056067,Q1 2011,HEALTH CARE,13F,12/31/2021,112.39,260.94
Vanguard dividend appreciation index fund-etf shares,VIG,"",3165229.0,543630000.0,0.1239,0.1251,148,77807.0,2.520128,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,97.5987,159.83
Raytheon technologies corp. (united technologies),RTX,"",6281425.0,540580000.0,0.1232,0.1354,149,311311.0,5.21449,addition,0.4214962,Q4 2004,INDUSTRIALS,13F,12/31/2021,76.6221,104.27
Workday inc,WDAY,"",1952119.0,533280000.0,0.1215,0.1179,150,163117.0,9.117765,addition,0.9959791,Q4 2012,COMMUNICATIONS,13F,12/31/2021,196.7305,224.67
Franco-nevada corp,FNV,"",3855546.0,533184000.0,0.1215,0.1432,151,-325091.0,-7.776112,reduction,2.0150826,Q3 2011,MATERIALS,13F,12/31/2021,69.13,167.06
Gilead sciences inc.,GILD,"",7194683.0,522405000.0,0.119,0.1238,152,475162.0,7.071367,addition,0.5737905,Q4 2005,HEALTH CARE,13F,12/31/2021,67.3425,61.82
At&t inc. (southwestern bell - sbc corp.),T,"",28061004.29,521376000.0,0.1188,0.1715,153,-3804041.33,-11.937975,reduction,0.2967161,Q4 2004,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,33.76,19.54
Mercadolibre inc,MELI,"",380555.0,513140000.0,0.1169,0.1461,154,50815.0,15.410627,addition,0.7547852,Q4 2009,COMMUNICATIONS,13F,12/31/2021,1396.2639,1060.34
Vanguard growth index fund-etf shares,VUG,"",1598424.0,512935000.0,0.1169,0.1179,155,58119.0,3.773214,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,165.5998,270.22
Analog devices inc,ADI,"",2883292.0,506797000.0,0.1155,0.1185,156,200543.0,7.47528,addition,0.5509667,Q3 2005,INFORMATION TECHNOLOGY,13F,12/31/2021,128.2614,156.5
Keycorp  inc. (cleveland  ohio),KEY,"",21828390.0,504892000.0,0.115,0.1245,157,2457.0,0.011257,addition,2.3528031,Q4 2005,FINANCE,13F,12/31/2021,17.4506,20.48
Servicenow inc,NOW,"",777754.0,504850000.0,0.115,0.1287,158,-6260.0,-0.798455,reduction,0.3888770,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,315.24,507.33
Cintas corporation,CTAS,"",1105739.0,490029000.0,0.1116,0.1058,159,51734.0,4.908326,addition,1.0659515,Q4 2009,INDUSTRIALS,13F,12/31/2021,193.6188,413.67
Btc ishares core msci eafe etf,IEFA,"",6554104.0,489197000.0,0.1115,0.1244,160,202907.0,3.194784,addition,No Data,Q1 2013,FINANCE,13F,12/31/2021,63.3991,68.05
Target corp.,TGT,"",2106540.0,487538000.0,0.1111,0.128,161,-14946.0,-0.704506,reduction,0.4555488,Q4 2004,CONSUMER DISCRETIONARY,13F,12/31/2021,106.17,237.2
Asml holding nv (adr),ASML,"",609875.0,485544000.0,0.1106,0.1153,162,23285.0,3.969553,addition,0.1500402,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,335.938,597.87
International business machines corp.,IBM,"",3627352.0,484834000.0,0.1105,0.1522,163,-525295.0,-12.649643,reduction,0.4033484,Q4 2004,INFORMATION TECHNOLOGY,13F,12/31/2021,137.98,126.56
Vanguard real estate index fund-etf shares,VNQ,"",4145634.0,480935000.0,0.1096,0.1213,164,-372426.0,-8.243051,reduction,No Data,Q3 2009,REAL ESTATE,13F,12/31/2021,86.38,108.74
Transalta corp. adr,TAC,"",43162528.0,479967000.0,0.1093,0.1227,165,-884899.0,-2.008969,reduction,15.9142234,Q3 2012,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,8.5,10.78
Citigroup  inc.,C,"",7931001.0,478952000.0,0.1091,0.1249,166,1185119.0,17.568036,addition,0.4003747,Q4 2004,FINANCE,13F,12/31/2021,149.0025,50.93
Marketaxess holdings inc,MKTX,"",1161884.0,477847000.0,0.1089,0.122,167,62409.0,5.676255,addition,3.0708900,Q4 2009,FINANCE,13F,12/31/2021,269.2324,265.45
Wheaton precious metals corp,WPM,"",11080332.0,475678000.0,0.1084,0.1128,168,-302354.0,-2.656262,reduction,2.4575777,Q4 2009,MATERIALS,13F,12/31/2021,28.26,51.29
Vanguard ftse emerging markets etf,VWO,"",9578456.0,473751000.0,0.1079,0.1221,169,322735.0,3.48687,addition,No Data,Q1 2009,FINANCE,13F,12/31/2021,41.6909,45.45
Xcel energy inc. (northern states power co. (mn)),XEL,"",6967205.0,471680000.0,0.1075,0.1023,170,762010.0,12.280194,addition,1.2802332,Q3 2012,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,54.3584,74.34
Bristol-myers squibb co,BMY,"",7543735.0,470353000.0,0.1072,0.0944,171,1494326.0,24.702016,addition,0.3460885,Q4 2004,HEALTH CARE,13F,12/31/2021,55.5979,77.51
Cme group inc,CME,"",2058303.0,470240000.0,0.1071,0.0929,172,235919.0,12.945625,addition,0.5726743,Q3 2005,FINANCE,13F,12/31/2021,151.7771,237.66
Algonquin power & utilities,AQN,"",32466755.0,469145000.0,0.1069,0.1207,173,1255910.0,4.023954,addition,4.8194917,Q4 2016,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,11.1238,15.62
Colliers international group inc,CIGI,"",3114608.0,462987000.0,0.1055,0.0949,174,298242.0,10.589604,addition,7.2892049,Q4 2009,REAL ESTATE,13F,12/31/2021,82.1338,122.31
Ishares russell 1000 growth etf,IWF,"",1481872.0,452846000.0,0.1032,0.0977,175,129729.0,9.594325,addition,No Data,Q3 2006,FINANCE,13F,12/31/2021,149.6786,261.88
Sherwin-williams co.,SHW,"",1274990.0,449000000.0,0.1023,0.0897,176,58987.0,4.850893,addition,0.4893501,Q3 2009,MATERIALS,13F,12/31/2021,269.7,252.9
Constellation brands  inc.,STZ,"",1766882.0,443436000.0,0.101,0.0837,177,260714.0,17.309756,addition,1.0751435,Q4 2009,CONSUMER STAPLES,13F,12/31/2021,214.8264,251.42
Palo alto networks inc,PANW,"",779109.0,433775000.0,0.0988,0.0952,178,25895.0,3.437934,addition,0.7910990,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,249.3389,626.78
Enbridge  inc. (interprovincial pipe line system - ipl energy),ENB,PUT,10909900.0,426359000.0,0.0971,0.1056,179,851100.0,8.461248,addition,N/A,Q3 2014,ENERGY,13F,12/31/2021,,46.22
Advanced micro devices inc,AMD,"",2948708.0,424318000.0,0.0967,0.0755,180,168336.0,6.054442,addition,0.2458684,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,81.1492,93.06
Toronto-dominion bank (the),TD,PUT,5530300.0,424063000.0,0.0966,0.0576,181,2226800.0,67.407295,addition,N/A,Q1 2017,FINANCE,13F,12/31/2021,,74.5
Ishares iboxx usd high yield corporate bond etf,HYG,"",4856658.0,422578000.0,0.0963,0.0836,182,1232383.0,34.003573,addition,No Data,Q2 2009,FINANCE,13F,12/31/2021,83.2788,80.24
Digital realty trust  inc.,DLR,"",2387354.0,422249000.0,0.0962,0.089,183,50696.0,2.169594,addition,0.8412472,Q3 2009,REAL ESTATE,13F,12/31/2021,96.0828,145.02
Anthem inc,ANTM,"",907497.0,420662000.0,0.0958,0.0887,184,5866.0,0.650599,addition,0.3583200,Q3 2012,HEALTH CARE,13F,12/31/2021,272.483,516.72
Nxp semiconductors n.v.,NXPI,"",1825183.0,415740000.0,0.0947,0.0999,185,-107762.0,-5.575016,reduction,0.6952068,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,167.91,170.0
Oracle corp,ORCL,"",4741539.0,413510000.0,0.0942,0.111,186,-86776.0,-1.797232,reduction,0.1777084,Q4 2004,INFORMATION TECHNOLOGY,13F,12/31/2021,59.28,79.45
Kirkland lake gold ltd,KL,"",9849821.0,413199000.0,0.0941,0.087,187,1917220.0,24.16887,addition,N/A,Q3 2017,MATERIALS,13F,12/31/2021,27.6388,
Intuitive surgical inc,ISRG,"",1141755.0,410234000.0,0.0935,0.088,188,135294.0,13.442548,addition,0.3178651,Q3 2009,HEALTH CARE,13F,12/31/2021,335.6022,279.7
Fomento economico mexicano s.a.b. de cv adr,FMX,"",5277162.0,410088000.0,0.0934,0.1109,189,429200.0,8.853205,addition,2.4417991,Q2 2009,CONSUMER STAPLES,13F,12/31/2021,84.3703,78.83
Agnico-eagle mines  ltd,AEM,"",7678247.0,408021000.0,0.093,0.1066,190,-118839.0,-1.524146,reduction,1.6883643,Q3 2005,MATERIALS,13F,12/31/2021,42.3,65.8
Paychex inc.,PAYX,"",2949204.0,402565000.0,0.0917,0.0866,191,30295.0,1.037888,addition,0.8175043,Q4 2004,INFORMATION TECHNOLOGY,13F,12/31/2021,60.3998,136.69
S&p global inc. (mcgraw-hill inc.),SPGI,"",848289.0,400331000.0,0.0912,0.0902,192,43824.0,5.447596,addition,0.2444448,Q4 2004,COMMUNICATIONS,13F,12/31/2021,302.5852,387.59
Fedex corporation,FDX,"",1542428.0,398934000.0,0.0909,0.0773,193,206029.0,15.416728,addition,0.5951225,Q1 2009,TRANSPORTS,13F,12/31/2021,228.8783,205.74
Vanguard mid-cap value index fund-etf shares,VOE,"",2640156.0,396895000.0,0.0904,0.0867,194,284520.0,12.078267,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,134.2163,149.33
Imperial oil ltd. (ase),IMO,"",10778063.0,389089000.0,0.0886,0.0889,195,94732.0,0.886727,addition,1.6107247,Q4 2004,ENERGY,13F,12/31/2021,37.8247,50.81
Intuit  inc.,INTU,"",603652.0,388279000.0,0.0885,0.0829,196,20713.0,3.553202,addition,0.2134460,Q2 2008,INFORMATION TECHNOLOGY,13F,12/31/2021,200.9642,465.11
Dollar tree inc.,DLTR,"",2751309.0,386614000.0,0.0881,0.057,197,493537.0,21.85947,addition,1.2222047,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,105.0119,173.05
Vanguard small-cap index fund-etf shares,VB,"",1700630.0,384358000.0,0.0876,0.0895,198,148126.0,9.541103,addition,No Data,Q1 2009,FINANCE,13F,12/31/2021,166.9728,207.73
Vanguard short-term bond index fund-etf shares,BSV,"",4735288.0,382753000.0,0.0872,0.1002,199,96811.0,2.087129,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,81.3198,77.43
First trust preferred securities and income etf,FPE,"",18740603.0,380809000.0,0.0868,0.0984,200,573187.0,3.155028,addition,No Data,Q1 2013,FINANCE,13F,12/31/2021,19.4572,18.7
American water works co inc,AWK,"",2014714.0,380500000.0,0.0867,0.0888,201,22222.0,1.115287,addition,1.1098044,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,94.6507,166.16
Mid-america apartment communities  inc.,MAA,"",1657299.0,380250000.0,0.0866,0.0826,202,-19616.0,-1.169767,reduction,1.4368686,Q4 2009,REAL ESTATE,13F,12/31/2021,101.48,205.39
Aon plc,AON,"",1255264.0,377281000.0,0.086,0.1209,203,-348826.0,-21.746037,reduction,0.5697137,Q4 2006,FINANCE,13F,12/31/2021,195.69,328.26
Roper technologies inc,ROP,"",763152.0,375365000.0,0.0855,0.0859,204,33352.0,4.570019,addition,0.7226624,Q1 2009,INDUSTRIALS,13F,12/31/2021,327.4152,461.16
Yum china holdings inc,YUMC,"",7473767.0,372493000.0,0.0849,0.109,205,360765.0,5.071909,addition,1.7560964,Q4 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,47.2894,41.84
Charles schwab corp,SCHW,"",4403534.0,370338000.0,0.0844,0.053,206,1643497.0,59.546194,addition,0.2426697,Q4 2005,FINANCE,13F,12/31/2021,59.0226,82.75
General motors co,GM,"",6244150.0,366094000.0,0.0834,0.1,207,-952027.0,-13.229622,reduction,0.4297356,Q4 2010,CONSUMER DISCRETIONARY,13F,12/31/2021,39.81,40.13
Mondelez international inc. (kraft foods),MDLZ,"",5464166.0,362329000.0,0.0825,0.0847,208,-56675.0,-1.026565,reduction,0.3917043,Q4 2004,CONSUMER STAPLES,13F,12/31/2021,46.46,63.72
The energy select sector spdr fund,XLE,PUT,6412500.0,355894000.0,0.0811,0.0451,209,3132500.0,95.503049,addition,No Data,Q3 2012,ENERGY,13F,12/31/2021,,79.85
West fraser timber co ltd,WFG,"",3730080.0,355701000.0,0.081,0.084,210,-49948.0,-1.321366,reduction,3.6081658,Q1 2021,MATERIALS,13F,12/31/2021,72.04,77.44
Spdr oil & gas exploration and production etf,XOP,PUT,3677925.0,352602000.0,0.0803,0.0864,211,290025.0,8.560613,addition,No Data,Q3 2012,ENERGY,13F,12/31/2021,,142.93
Ishares core u.s. aggregate bond etf,AGG,"",3086029.0,352054000.0,0.0802,0.0908,212,88374.0,2.948104,addition,No Data,Q3 2006,FINANCE,13F,12/31/2021,113.4583,103.97
Emerson electric co.,EMR,"",3772261.0,350706000.0,0.0799,0.099,213,-213406.0,-5.354336,reduction,0.6341000,Q4 2004,INDUSTRIALS,13F,12/31/2021,68.18,92.86
American electric power company inc,AEP,"",3924374.0,349152000.0,0.0795,0.0826,214,66907.0,1.73448,addition,0.7778017,Q1 2006,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,62.794,102.04
Uber technologies inc,UBER,"",8266865.0,346628000.0,0.079,0.0972,215,40832.0,0.496375,addition,0.4442387,Q2 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,38.0194,32.68
Square inc,SQ,"",2141853.0,345929000.0,0.0788,0.0966,216,615447.0,40.320007,addition,0.4131968,Q4 2015,FINANCE,13F,12/31/2021,149.8082,121.31
Vanguard long-term corporate bond etf,VCLT,"",3250059.0,343986000.0,0.0784,0.0571,217,1200681.0,58.587581,addition,No Data,Q3 2012,FINANCE,13F,12/31/2021,100.2658,87.06
Alibaba group holding ltd adr,BABA,CALL,2892200.0,343564000.0,0.0783,0.1608,218,-1226400.0,-29.777109,reduction,N/A,Q2 2015,COMMUNICATIONS,13F,12/31/2021,,95.49
Invesco s&p 500 equal weight etf,RSP,"",2105561.0,342682000.0,0.0781,0.0769,219,158377.0,8.133643,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,120.9314,155.53
Ishares russell 1000 value etf,IWD,"",2038589.0,342339000.0,0.078,0.0707,220,326408.0,19.063872,addition,No Data,Q4 2005,FINANCE,13F,12/31/2021,127.4307,165.23
Stryker corp.,SYK,"",1278935.0,342012000.0,0.0779,0.0957,221,-97474.0,-7.081761,reduction,0.3386113,Q1 2009,HEALTH CARE,13F,12/31/2021,162.96,261.7
American tower corp.  class a,AMT,"",1164054.0,340485000.0,0.0776,0.0763,222,74070.0,6.795513,addition,0.2553395,Q1 2009,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,206.3541,255.54
Nvidia corp.,NVDA,PUT,1154600.0,339580000.0,0.0774,0.0337,223,538100.0,87.283049,addition,N/A,Q4 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,,212.58
The energy select sector spdr fund,XLE,"",6066548.0,336693000.0,0.0767,0.0754,224,578471.0,10.540504,addition,No Data,Q3 2012,ENERGY,13F,12/31/2021,45.4856,79.85
Micron technology  inc.,MU,"",3568409.0,332397000.0,0.0757,0.0377,225,1553776.0,77.124518,addition,0.3186714,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,71.5607,70.13
Marathon petroleum corp,MPC,"",5152332.0,329697000.0,0.0751,0.0674,226,1020786.0,24.707119,addition,0.9224074,Q3 2011,ENERGY,13F,12/31/2021,57.2783,87.2
Northrop grumman corp.,NOC,"",850418.0,329174000.0,0.075,0.0726,227,86488.0,11.321456,addition,0.5447838,Q1 2009,INDUSTRIALS,13F,12/31/2021,289.3979,467.2
Ssga spdr gold shares,GLD,"",1909479.0,326443000.0,0.0744,0.0849,228,-50140.0,-2.558661,reduction,No Data,Q1 2006,MATERIALS,13F,12/31/2021,146.87,184.04
Meta platforms  inc.,FB,PUT,968400.0,325721000.0,0.0742,0.0532,229,373600.0,62.811029,addition,N/A,Q2 2012,COMMUNICATIONS,13F,12/31/2021,,210.18
Brookfield business partners lp units,BBU,"",10987738.91,324766000.0,0.074,0.0871,230,-221313.9,-1.974421,reduction,8.9744145,Q2 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,27.3,28.55
Financial select sector spdr,XLF,"",8242785.0,321882000.0,0.0733,0.0632,231,1855115.0,29.042123,addition,No Data,Q3 2012,FINANCE,13F,12/31/2021,31.2308,36.89
Deere & co.,DE,"",934086.0,320288000.0,0.073,0.0775,232,57684.0,6.581911,addition,0.3044764,Q4 2005,INDUSTRIALS,13F,12/31/2021,160.7578,436.75
Vanguard information technology etf,VGT,"",693928.0,317936000.0,0.0724,0.0783,233,-45651.0,-6.172566,reduction,No Data,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,190.01,384.18
Tesla inc,TSLA,CALL,298500.0,315449000.0,0.0719,0.0508,234,50000.0,20.120724,addition,N/A,Q4 2015,CONSUMER DISCRETIONARY,13F,12/31/2021,,985.0
International paper co.,IP,"",6660868.0,312927000.0,0.0713,0.1002,235,-134303.0,-1.976448,reduction,1.7697921,Q2 2005,MATERIALS,13F,12/31/2021,46.8,47.43
Jpmorgan chase & co. (chemical bank),JPM,PUT,1972400.0,312330000.0,0.0712,0.0731,236,280000.0,16.544552,addition,N/A,Q1 2010,FINANCE,13F,12/31/2021,,126.12
Vanguard total international bond etf,BNDX,"",5660363.0,312226000.0,0.0711,0.0843,237,45997.0,0.819273,addition,No Data,Q4 2013,FINANCE,13F,12/31/2021,55.8642,51.35
Boeing company,BA,"",1549222.0,311890000.0,0.0711,0.0868,238,52936.0,3.537826,addition,0.2624088,Q4 2004,INDUSTRIALS,13F,12/31/2021,223.3506,181.94
Eaton corp. (torbenson axle co. - eaton axle & spring),ETN,"",1803870.0,311744000.0,0.071,0.0754,239,-111005.0,-5.796984,reduction,0.4514529,Q3 2006,CONSUMER DISCRETIONARY,13F,12/31/2021,83.91,139.91
Colgate-palmolive co.,CL,"",3638536.0,310512000.0,0.0707,0.0899,240,-868838.0,-19.275924,reduction,0.4328532,Q1 2008,CONSUMER STAPLES,13F,12/31/2021,70.28,80.94
Lam research corp.,LRCX,"",422372.0,303749000.0,0.0692,0.0528,241,70488.0,20.031601,addition,0.3027753,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,354.0545,456.16
Granite real estate investment trusts,GRP.U,"",3645497.0,303705000.0,0.0692,0.0672,242,65505.0,1.829753,addition,5.5503913,Q1 2013,REAL ESTATE,13F,12/31/2021,,76.98
Btc ishares mbs etf,MBB,"",2806030.0,301450000.0,0.0687,0.0898,243,-343401.0,-10.903589,reduction,No Data,Q4 2009,FINANCE,13F,12/31/2021,108.31,98.96
Fifth third bancorp (1927) (cincinnati  oh),FITB,"",6910863.0,300968000.0,0.0686,0.0755,244,164308.0,2.435436,addition,1.0107187,Q4 2009,FINANCE,13F,12/31/2021,27.6766,39.01
Prudential financial inc.,PRU,"",2761328.0,298886000.0,0.0681,0.0773,245,-22951.0,-0.824307,reduction,0.7343957,Q3 2005,FINANCE,13F,12/31/2021,99.51,117.24
Automatic data processing inc,ADP,"",1209104.0,298140000.0,0.0679,0.0606,246,59644.0,5.188871,addition,0.2878509,Q4 2008,INFORMATION TECHNOLOGY,13F,12/31/2021,143.7554,229.2
Expedia group inc,EXPE,"",1641376.0,296628000.0,0.0676,0.0556,247,355722.0,27.668564,addition,1.0925688,Q1 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,161.1145,191.55
Vanguard mid-cap index fund-etf shares,VO,"",1156115.0,294543000.0,0.0671,0.0645,248,122590.0,11.861348,addition,No Data,Q1 2009,FINANCE,13F,12/31/2021,176.5213,232.91
Bce inc. (bell telephone of canada),BCE,PUT,5629600.0,292965000.0,0.0667,0.0657,249,650500.0,13.06461,addition,N/A,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,,58.2
Old dominion freight line inc,ODFL,"",814343.0,291844000.0,0.0665,0.0625,250,-14527.0,-1.752627,reduction,0.7089640,Q3 2009,TRANSPORTS,13F,12/31/2021,202.75,264.75
Canadian imperial bank of commerce (nyse),CM,PUT,2501100.0,291529000.0,0.0664,0.0646,251,300400.0,13.650202,addition,N/A,Q4 2009,FINANCE,13F,12/31/2021,,114.64
Eog resources inc,EOG,"",3249307.0,288636000.0,0.0658,0.0597,252,429334.0,15.224756,addition,0.5550676,Q1 2008,ENERGY,13F,12/31/2021,80.3856,122.94
Utilities select sector spdr etf,XLU,"",4020417.0,287782000.0,0.0656,0.0726,253,-285771.0,-6.636287,reduction,No Data,Q3 2012,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,58.18,76.09
Amphenol corp. (1987),APH,"",3279471.0,286823000.0,0.0653,0.0593,254,209608.0,6.827927,addition,0.5475460,Q2 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,62.1763,70.38
Microsoft corp.,MSFT,CALL,847900.0,285166000.0,0.065,0.0566,255,86500.0,11.360651,addition,N/A,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,,279.83
Equinix inc,EQIX,"",329651.0,278832000.0,0.0635,0.0638,256,23312.0,7.60987,addition,0.3633678,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,610.8151,735.24
Switch inc,SWCH,"",9703613.0,277913000.0,0.0633,0.0562,257,1310218.0,15.610108,addition,6.5366585,Q4 2017,COMMUNICATIONS,13F,12/31/2021,18.8139,30.81
Trane technologies plc,TT,"",1370248.0,276831000.0,0.0631,0.0668,258,-97699.0,-6.655486,reduction,0.5867343,Q3 2012,INDUSTRIALS,13F,12/31/2021,107.18,148.05
Schwab intermediate-term u.s. treasury etf-,SCHR,"",4927660.0,276640000.0,0.063,0.0703,259,226538.0,4.818807,addition,No Data,Q1 2015,FINANCE,13F,12/31/2021,55.5485,52.05
Ford motor co.,F,"",13276295.0,275748000.0,0.0628,0.0373,260,3287117.0,32.906782,addition,0.3375276,Q2 2008,CONSUMER DISCRETIONARY,13F,12/31/2021,14.3595,15.48
Stantec inc,STN,"",4894906.0,275338000.0,0.0627,0.059,261,130906.0,2.747817,addition,4.3948666,Q3 2012,INDUSTRIALS,13F,12/31/2021,28.0742,50.51
Autodesk  inc.,ADSK,"",975355.0,274262000.0,0.0625,0.0804,262,-92952.0,-8.70087,reduction,0.4488353,Q4 2008,INFORMATION TECHNOLOGY,13F,12/31/2021,185.98,196.73
Charles river laboratories international inc,CRL,"",725600.0,273392000.0,0.0623,0.0783,263,6303.0,0.876272,addition,1.4372288,Q2 2009,HEALTH CARE,13F,12/31/2021,142.3146,284.63
Diageo plc adr,DEO,"",1241037.0,273202000.0,0.0622,0.0626,264,11482.0,0.933834,addition,0.2148633,Q3 2006,CONSUMER STAPLES,13F,12/31/2021,110.6722,209.22
Cincinnati financial corp. (cincinnati insurance co.),CINF,"",2393243.0,272663000.0,0.0621,0.0715,265,21110.0,0.889916,addition,1.4917327,Q4 2009,FINANCE,13F,12/31/2021,71.1705,138.19
Ally financial inc,ALLY,"",5689554.0,270878000.0,0.0617,0.0805,266,-286774.0,-4.798498,reduction,1.7165483,Q2 2014,FINANCE,13F,12/31/2021,38.17,41.22
General mills co.,GIS,"",4012050.0,270330000.0,0.0616,0.0608,267,160931.0,4.178811,addition,0.6662188,Q1 2006,CONSUMER STAPLES,13F,12/31/2021,56.9748,70.92
Freeport-mcmoran copper & gold  inc,FCX,"",6433434.0,268466000.0,0.0612,0.0495,268,668194.0,11.590047,addition,0.4422270,Q3 2006,MATERIALS,13F,12/31/2021,23.5026,49.19
Xylem inc,XYL,"",2231320.0,267579000.0,0.061,0.0707,269,63565.0,2.932296,addition,1.2403034,Q3 2012,INDUSTRIALS,13F,12/31/2021,87.9475,84.14
Spdr dividend etf,SDY,"",2039396.0,263327000.0,0.06,0.0615,270,56996.0,2.875101,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,81.4214,129.38
Health care select sector spdr,XLV,"",1860097.0,262069000.0,0.0597,0.0515,271,326835.0,21.316318,addition,No Data,Q1 2006,HEALTH CARE,13F,12/31/2021,99.9969,138.64
Incyte corporation,INCY,"",3534193.0,259410000.0,0.0591,0.058,272,334737.0,10.46231,addition,1.5968327,Q4 2009,HEALTH CARE,13F,12/31/2021,78.9766,81.74
Nutrien ltd,NTR,CALL,3424100.0,257492000.0,0.0587,0.0021,273,3301600.0,2695.183673,addition,N/A,Q3 2019,MATERIALS,13F,12/31/2021,,112.0
Enbridge  inc. (interprovincial pipe line system - ipl energy),ENB,CALL,6570000.0,256756000.0,0.0585,0.0659,274,288600.0,4.594517,addition,N/A,Q4 2009,ENERGY,13F,12/31/2021,,46.22
Twilio inc,TWLO,"",971934.0,255949000.0,0.0583,0.075,275,80997.0,9.091215,addition,0.5660558,Q3 2016,INFORMATION TECHNOLOGY,13F,12/31/2021,311.3549,137.09
Spdr s&p 500 etf trust,SPY,CALL,538300.0,255671000.0,0.0582,0.0479,276,115000.0,27.167494,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,,437.79
Bank of montreal (nyse),BMO,PUT,2372400.0,255555000.0,0.0582,0.044,277,699200.0,41.78819,addition,N/A,Q4 2009,FINANCE,13F,12/31/2021,,113.53
