Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Strategic education inc. (strayer education),STRA,"",74969.0,4336000.0,0.000684871,0.011,575,-841230.0,-91.817389,reduction,0.2995161,Q4 2016,CONSUMER DISCRETIONARY,13F,12/31/2021,105.39,72.3
Novo-nordisk a/s ads,NVO,"",33722.0,3758000.0,0.000593576,0.0005,576,2816.0,9.111499,addition,0.0019024,Q3 2017,HEALTH CARE,13F,12/31/2021,68.3199,118.2
In8bio inc com,INAB,"",800000.0,3512000.0,0.000554721,0.0009,577,0.0,0.0,,4.2525444,Q3 2021,HEALTH CARE,13F,12/31/2021,6.85,3.481
Clear channel outdoor holdings inc,CCO,"",1043695.0,3455000.0,0.000545717,0.0005,578,0.0,0.0,,0.2214279,Q2 2019,COMMUNICATIONS,13F,12/31/2021,4.72,3.2
Stmicroelectronics n.v. ads adr,STM,"",67080.0,3300000.0,0.000521235,0.0005,579,6045.0,9.904153,addition,0.0073669,Q4 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,40.3817,36.55
Chesapeake energy equity warrants class,CHKEL,"",99674.0,3227000.0,0.000509705,0.0007,580,-48215.0,-32.602154,reduction,0.7567445,Q1 2021, ,13F,12/31/2021,17.0,63.27
908 devices inc.,MASS,"",112500.0,2910000.0,0.000459635,0.0006,581,0.0,0.0,,0.3601899,Q4 2020,HEALTH CARE,13F,12/31/2021,56.95,19.04
Sap se adr,SAP,"",18375.0,2580000.0,0.000407511,0.0004,582,1348.0,7.916838,addition,0.0014957,Q3 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,129.7594,103.89
Brookfield asset management reinsurance partners ltd,BAMR,"",39683.0,2486000.0,0.000392664,0.0006,583,-24641.0,-38.30763,reduction,0.3648009,Q2 2021,FINANCE,13F,12/31/2021,52.02,55.23
Vanguard total world stock etf,VT,"",22580.0,2432000.0,0.000384135,,584,22580.0,,new,No Data,Q4 2019,FINANCE,13F,12/31/2021,107.43,98.6
Icici bank ltd. ads adr,IBN,"",107500.0,2112000.0,0.00033359,0.0003,585,9587.0,9.791345,addition,0.0030961,Q2 2019,FINANCE,13F,12/31/2021,13.1592,19.69
Lennar corp. class b,LEN.B,"",21169.0,2024000.0,0.000319691,0.0003,586,0.0,0.0,,0.0564420,Q4 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,49.18,65.4
Spdr msci acwi ex-us etf,CWI,"",68596.0,2013000.0,0.000317953,0.0,587,59903.0,689.094674,addition,No Data,Q3 2021,FINANCE,13F,12/31/2021,29.2669,26.98
Jackson financial inc,JXN,"",44327.0,1854000.0,0.000292839,0.0002,588,-26.0,-0.058621,reduction,0.0507025,Q3 2021,FINANCE,13F,12/31/2021,26.0,43.51
Telus corp. non-voting shares,TU,"",71482.0,1683000.0,0.00026583,0.0003,589,523.0,0.737045,addition,0.0051957,Q3 2019,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,14.3877,26.73
Jd.com inc adr,JD,"",17425.0,1227000.0,0.000193805,0.0002,590,382.0,2.241389,addition,0.0013034,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,83.1958,56.56
Sun life financial inc,SLF,"",21606.0,1203000.0,0.000190014,0.0002,591,1320.0,6.506951,addition,0.0036867,Q1 2021,FINANCE,13F,12/31/2021,51.0424,54.61
Canadian pacific railway ltd. (2001),CP,"",15745.0,1132000.0,0.000178799,,592,15745.0,,new,0.0016935,Q4 2021,TRANSPORTS,13F,12/31/2021,71.94,76.38
Southwestern energy co.,SWN,"",229524.0,1070000.0,0.000169007,0.0002,593,0.0,0.0,,0.0205977,Q2 2011,ENERGY,13F,12/31/2021,29.88,8.19
Ishares russell 1000 value etf,IWD,"",5027.0,844000.0,0.00013331,,594,5027.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,167.93,165.23
Pembina pipeline corp,PBA,"",27155.0,824000.0,0.000130151,0.0001,595,0.0,0.0,,0.0049372,Q3 2019,ENERGY,13F,12/31/2021,31.92,39.72
Vanguard developed markets index fund-etf shares,VEA,"",15462.0,790000.0,0.000124781,,596,15462.0,,new,No Data,Q4 2021,FINANCE,13F,12/31/2021,51.06,47.01
Vanguard ftse all-world ex-us etf,VEU,"",8793.0,540000.0,8.5293e-05,0.0002,597,-5970.0,-40.438935,reduction,No Data,Q1 2021,FINANCE,13F,12/31/2021,61.38,56.43
Ryanair holdings adr,RYAAY,"",3910.0,400000.0,6.318e-05,0.0001,598,0.0,0.0,,0.0017233,Q1 2021,TRANSPORTS,13F,12/31/2021,115.0,95.88
Bce inc. (bell telephone of canada),BCE,"",7500.0,390000.0,6.16005e-05,0.0001,599,0.0,0.0,,0.0008244,Q4 2019,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,45.04,58.2
American airls group inc note 6.500% 7/0,DEBT-AMER,PRN,250000.0,347000.0,5.48087e-05,0.001,600,-3383000.0,-93.118635,reduction,N/A,Q3 2020, ,13F,12/31/2021,,
Canadian national railway co.,CNI,"",2675.0,329000.0,5.19656e-05,0.0001,601,-4.0,-0.149309,reduction,0.0003836,Q2 2021,TRANSPORTS,13F,12/31/2021,105.54,127.19
Spotify technology sa,SPOT,"",1176.0,275000.0,4.34363e-05,0.0,602,0.0,0.0,,0.0006561,Q2 2018,COMMUNICATIONS,13F,12/31/2021,183.19,136.27
Royal caribbean group note 4.250% 6/1,DEBT-ROYA,PRN,195000.0,249000.0,3.93296e-05,0.0009,603,-3550000.0,-94.793057,reduction,N/A,Q3 2021, ,13F,12/31/2021,,
Bilibili inc,BILI,"",5197.0,248000.0,3.91716e-05,0.0001,604,55.0,1.069623,addition,0.0017103,Q2 2021,COMMUNICATIONS,13F,12/31/2021,121.0416,24.94
Ncl corp ltd note 5.375% 8/0,DEBT-NCL,PRN,174000.0,248000.0,3.91716e-05,0.0008,605,-2685000.0,-93.913956,reduction,N/A,Q3 2021, ,13F,12/31/2021,,
Nutrien ltd,NTR,"",3215.0,242000.0,3.82239e-05,0.0,606,0.0,0.0,,0.0005832,Q3 2021,MATERIALS,13F,12/31/2021,64.83,112.0
Royal bank of canada (nyse),RY,"",2002.0,212000.0,3.34854e-05,,607,2002.0,,new,0.0001412,Q1 2021,FINANCE,13F,12/31/2021,106.14,108.51
Penn natl gaming inc note 2.750% 5/1,DEBT-PENN,PRN,87000.0,207000.0,3.26957e-05,0.0,608,0.0,0.0,,N/A,Q2 2020, ,13F,12/31/2021,,
Just eat takeaway.com nv,GRUB,"",13697.0,148000.0,2.33766e-05,0.0,609,-136.0,-0.983156,reduction,0.0012884,Q2 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,18.26,5.84
Suncor energy  inc.,SU,"",0.0,0.0,0.0,0.0337,610,-9518049.0,-100.0,soldall,0.0000000,Q4 2007,ENERGY,13F,12/31/2021,37.05,33.76
Lennox international  inc.,LII,"",0.0,0.0,0.0,0.0329,611,-655278.0,-100.0,soldall,0.0000000,Q1 2020,INDUSTRIALS,13F,12/31/2021,203.87,239.96
Illumina inc,ILMN,"",0.0,0.0,0.0,0.0786,612,-1134785.0,-100.0,soldall,0.0000000,Q4 2015,HEALTH CARE,13F,12/31/2021,326.39,336.49
Vulcan materials company,VMC,"",0.0,0.0,0.0,0.0174,613,-603887.0,-100.0,soldall,0.0000000,Q1 2020,MATERIALS,13F,12/31/2021,111.88,174.77
Hawaiian electric industries,HE,"",0.0,0.0,0.0,0.0015,614,-220859.0,-100.0,soldall,0.0000000,Q1 2021,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,44.43,43.88
Teva pharmaceutical industries ltd  adr,TEVA,"",0.0,0.0,0.0,0.0103,615,-6185616.0,-100.0,soldall,0.0000000,Q1 2017,HEALTH CARE,13F,12/31/2021,15.92,10.19
Xcel energy inc. (northern states power co. (mn)),XEL,"",0.0,0.0,0.0,0.0796,616,-7461922.0,-100.0,soldall,0.0000000,Q1 2020,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,60.92,74.34
Cimarex energy co.,XEC1,"",0.0,0.0,0.0,0.0794,617,-5331613.0,-100.0,soldall,N/A,Q4 2010,ENERGY,13F,12/31/2021,43.93,
Henry (jack) & associates  inc.,JKHY,"",0.0,0.0,0.0,0.038,618,-1355680.0,-100.0,soldall,0.0000000,Q4 2015,INFORMATION TECHNOLOGY,13F,12/31/2021,111.06,200.49
Grand canyon education inc,LOPE,"",0.0,0.0,0.0,0.0075,619,-500000.0,-100.0,soldall,0.0000000,Q3 2018,CONSUMER DISCRETIONARY,13F,12/31/2021,101.04,101.28
Tronox ltd,TROX,"",0.0,0.0,0.0,0.0087,620,-2068000.0,-100.0,soldall,0.0000000,Q1 2021,MATERIALS,13F,12/31/2021,18.3,19.24
Zillow group inc. class b,ZG,"",0.0,0.0,0.0,0.0185,621,-1222462.0,-100.0,soldall,0.0000000,Q4 2019,COMMUNICATIONS,13F,12/31/2021,34.53,46.65
Aramark,ARMK,"",0.0,0.0,0.0,0.0122,622,-2175948.0,-100.0,soldall,0.0000000,Q1 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,19.97,37.02
Teladoc health inc,TDOC,"",0.0,0.0,0.0,0.1237,623,-5714702.0,-100.0,soldall,0.0000000,Q2 2016,HEALTH CARE,13F,12/31/2021,179.64,65.18
Ferrari n.v.,RACE,"",0.0,0.0,0.0,0.0045,624,-126020.0,-100.0,soldall,0.0000000,Q1 2017,CONSUMER DISCRETIONARY,13F,12/31/2021,145.81,219.99
Red rock resorts inc,RRR,"",0.0,0.0,0.0,0.0275,625,-3142436.0,-100.0,soldall,0.0000000,Q4 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,26.51,46.6
Jeld-wen holding inc,JELD,"",0.0,0.0,0.0,0.0018,626,-415000.0,-100.0,soldall,0.0000000,Q4 2018,INDUSTRIALS,13F,12/31/2021,15.25,20.66
Deciphera pharmaceuticals inc,DCPH,"",0.0,0.0,0.0,0.0016,627,-270000.0,-100.0,soldall,0.0000000,Q3 2019,HEALTH CARE,13F,12/31/2021,46.57,10.45
Allakos inc,ALLK,"",0.0,0.0,0.0,0.1195,628,-6614358.0,-100.0,soldall,0.0000000,Q2 2019,HEALTH CARE,13F,12/31/2021,68.31,5.38
Dell technologies inc,DELL,"",0.0,0.0,0.0,0.1433,629,-15921249.77,-100.0,soldall,0.0000000,Q2 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,25.91,46.94
Dominion energy units series a n3:domini,DCUE,"",0.0,0.0,0.0,0.0286,630,-1722889.0,-100.0,soldall,0.0000000,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,103.59,102.68
Sitime corp,SITM,"",0.0,0.0,0.0,0.0026,631,-73312.0,-100.0,soldall,0.0000000,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,98.6,184.74
Black diamond therapeutics  inc.,BDTX,"",0.0,0.0,0.0,0.0008,632,-525000.0,-100.0,soldall,0.0000000,Q1 2020,HEALTH CARE,13F,12/31/2021,24.95,3.41
Kingsoft cloud holdings limited adr,KC,"",0.0,0.0,0.0,0.0034,633,-697240.0,-100.0,soldall,0.0000000,Q1 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,38.27,4.37
Vroom  inc.,VRM,"",0.0,0.0,0.0,0.002,634,-539000.0,-100.0,soldall,0.0000000,Q2 2020,CONSUMER DISCRETIONARY,13F,12/31/2021,46.87,2.0
Talkspace inc,TALK,"",0.0,0.0,0.0,0.001,635,-1554641.0,-100.0,soldall,0.0000000,Q2 2021,FINANCE,13F,12/31/2021,8.31,1.74
Chindata group holdings ltd ads,CD,"",0.0,0.0,0.0,0.0016,636,-1111000.0,-100.0,soldall,0.0000000,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,16.25,5.43
Extraction oil & gas inc,XOG,"",0.0,0.0,0.0,0.0124,637,-1285745.0,-100.0,soldall,N/A,Q1 2021,ENERGY,13F,12/31/2021,35.94,
Vine energy inc class a,VEI1,"",0.0,0.0,0.0,0.0092,638,-3282000.0,-100.0,soldall,N/A,Q1 2021,ENERGY,13F,12/31/2021,15.03,
Acv auctions inc cl a,ACVA,"",0.0,0.0,0.0,0.0018,639,-605000.0,-100.0,soldall,0.0000000,Q1 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,27.44,14.0
Oatly group ab (publ)|oatly group ab (pu,OTLY,"",0.0,0.0,0.0,0.0037,640,-1424241.0,-100.0,soldall,No Data,Q2 2021,CONSUMER STAPLES,13F,12/31/2021,21.83,4.34
Sterling check corp,STER,"",0.0,0.0,0.0,0.0048,641,-1085000.0,-100.0,soldall,0.0000000,Q3 2021, ,13F,12/31/2021,25.96,24.34
Clearwater analytics holdings inc,CWAN,"",0.0,0.0,0.0,0.0004,642,-88920.0,-100.0,soldall,0.0000000,Q3 2021,INFORMATION TECHNOLOGY,13F,12/31/2021,25.61,19.75
