Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Norfolk southern corp.,NSC,"",16718778.0,4977349000.0,0.125423,0.1043,139,1148493.0,7.376185,addition,6.9726233,Q3 2007,TRANSPORTS,13F,12/31/2021,131.323,263.06
Capital one financial corp,COF,"",34054345.0,4940944000.0,0.124505,0.1655,140,-2451449.0,-6.715233,reduction,8.2730352,Q3 2007,FINANCE,13F,12/31/2021,88.54,132.59
Kla corp,KLAC,"",11324684.0,4870858000.0,0.122739,0.1056,141,46645.0,0.413591,addition,7.5139556,Q3 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,106.2096,321.48
Synopsys inc.,SNPS,"",13116235.0,4833333000.0,0.121794,0.1067,142,388406.0,3.051628,addition,8.5671750,Q3 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,98.3539,294.77
Digital realty trust  inc.,DLR,"",27078699.0,4789409000.0,0.120687,0.104,143,1360474.0,5.289922,addition,9.5418943,Q1 2009,REAL ESTATE,13F,12/31/2021,121.1287,145.02
Johnson controls international plc (tyco laboratories),JCI,"",58601139.0,4764859000.0,0.120068,0.1093,144,1257916.0,2.193661,addition,8.3382412,Q2 2009,INDUSTRIALS,13F,12/31/2021,42.6481,61.53
Ishares core u.s. aggregate bond etf,AGG,"",41572702.0,4742613000.0,0.119507,0.1066,145,8427162.0,25.424724,addition,No Data,Q2 2011,FINANCE,13F,12/31/2021,112.1585,103.97
T-mobile us inc,TMUS,"",40732598.0,4724166000.0,0.119043,0.1484,146,-748730.0,-1.804981,reduction,3.2604599,Q2 2013,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,85.58,132.96
Blackstone group inc,BX,"",36485682.0,4720879000.0,0.11896,0.0991,147,6049041.0,19.874207,addition,5.3118619,Q1 2018,FINANCE,13F,12/31/2021,75.2249,112.98
Progressive corp.,PGR,"",45790327.0,4700376000.0,0.118443,0.1124,148,1393588.0,3.138942,addition,7.8294335,Q4 2007,FINANCE,13F,12/31/2021,49.1397,112.11
Btc ishares core s&p total u.s. stock market etf,ITOT,"",46026307.0,4632087536.48,0.116722,,149,2963487.0,6.881776,addition,No Data,,FINANCE,13G,01/31/2022,,97.83
Moodys corp,MCO,"",11818749.0,4616166000.0,0.116321,0.1111,150,646180.0,5.78363,addition,6.3755136,Q3 2007,FINANCE,13F,12/31/2021,156.3283,328.4
Eaton corp. (torbenson axle co. - eaton axle & spring),ETN,"",26509697.0,4581406000.0,0.115445,0.1147,151,-935360.0,-3.408118,reduction,6.6345580,Q2 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,74.25,139.91
Xilinx  inc,XLNX,"",21284436.0,4512939000.0,0.11372,0.0879,152,501793.0,2.414481,addition,N/A,Q4 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,78.1817,
Illumina inc,ILMN,"",11784217.0,4483186000.0,0.11297,0.1275,153,557070.0,4.961813,addition,7.5058707,Q4 2009,HEALTH CARE,13F,12/31/2021,212.4742,336.49
Metlife inc.,MET,"",71686373.0,4479682000.0,0.112882,0.1282,154,-2496506.0,-3.36534,reduction,8.6884333,Q3 2007,FINANCE,13F,12/31/2021,44.38,70.64
Freeport-mcmoran copper & gold  inc,FCX,"",107218394.0,4474223000.0,0.112744,0.1106,155,-14186405.0,-11.685209,reduction,7.3700708,Q3 2007,MATERIALS,13F,12/31/2021,16.31,49.19
Ecolab inc.,ECL,"",18885247.0,4430288000.0,0.111637,0.1021,156,1403200.0,8.02652,addition,6.5964053,Q4 2008,MATERIALS,13F,12/31/2021,146.0006,176.6
Dominion energy inc,D,"",55640019.0,4371081000.0,0.110145,0.107,157,3308258.0,6.321702,addition,6.8819903,Q4 2008,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,76.9141,87.4
Dexcom inc,DXCM,"",8128454.0,4364574000.0,0.109981,0.1168,158,500224.0,6.557537,addition,8.3741832,Q3 2010,HEALTH CARE,13F,12/31/2021,208.1699,492.11
Exelon corp,EXC,"",105677726.82,4353740000.0,0.109708,0.1083,159,-6497660.13,-5.792412,reduction,7.6903956,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,35.63,49.03
Air products & chemicals inc,APD,"",14296280.0,4349785000.0,0.109609,0.1077,160,-728353.0,-4.847726,reduction,6.4479742,Q3 2007,MATERIALS,13F,12/31/2021,145.93,246.84
Dollar general corp.,DG,"",18399415.0,4339132000.0,0.10934,0.1076,161,283983.0,1.56763,addition,8.0393001,Q4 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,90.833,248.77
Aon plc,AON,"",14390587.0,4325234000.0,0.10899,0.1287,162,-1693755.0,-10.530459,reduction,6.5313075,Q3 2007,FINANCE,13F,12/31/2021,126.72,328.26
Iqvia holdings inc,IQV,"",15139663.0,4271506000.0,0.107636,0.1024,163,-126286.0,-0.82724,reduction,7.9300512,Q2 2013,HEALTH CARE,13F,12/31/2021,115.97,238.48
Fedex corporation,FDX,"",16355433.0,4230169000.0,0.106595,0.1043,164,-634820.0,-3.736378,reduction,6.3104965,Q3 2007,TRANSPORTS,13F,12/31/2021,196.62,205.74
American international group  inc.,AIG,"",74043372.0,4210107000.0,0.106089,0.1192,165,-3528570.0,-4.548771,reduction,8.9176906,Q4 2008,FINANCE,13F,12/31/2021,56.85,63.03
Hca healthcare inc,HCA,"",16377032.0,4207588000.0,0.106026,0.1092,166,313091.0,1.94903,addition,5.4225280,Q1 2011,HEALTH CARE,13F,12/31/2021,93.7502,260.94
Fortinet inc,FTNT,"",11668040.0,4193491000.0,0.10567,0.0916,167,460972.0,4.113226,addition,7.2555468,Q4 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,64.8745,331.76
Fiserv inc.,FISV,"",40309302.0,4183701000.0,0.105424,0.1305,168,-2635824.0,-6.137656,reduction,6.1053246,Q4 2008,INFORMATION TECHNOLOGY,13F,12/31/2021,70.31,99.67
Paychex inc.,PAYX,"",30380253.0,4146905000.0,0.104496,0.0957,169,-29670.0,-0.097567,reduction,8.4212514,Q4 2008,INFORMATION TECHNOLOGY,13F,12/31/2021,66.27,136.69
Msci inc,MSCI,"",6730522.0,4123726000.0,0.103912,0.1085,170,360156.0,5.653616,addition,8.2818939,Q4 2007,FINANCE,13F,12/31/2021,162.3978,482.7
Cognizant technology solutions corp,CTSH,"",46297327.0,4107500000.0,0.103503,0.0995,171,-1604589.0,-3.349739,reduction,8.8263590,Q4 2008,INFORMATION TECHNOLOGY,13F,12/31/2021,62.9,84.74
Eog resources inc,EOG,"",46118313.0,4096689000.0,0.103231,0.0988,172,2140573.0,4.867401,addition,7.8782275,Q3 2007,ENERGY,13F,12/31/2021,87.7524,122.94
Welltower inc.,WELL,"",47651136.0,4087042000.0,0.102988,0.1017,173,3564148.0,8.084354,addition,10.6535446,Q4 2007,REAL ESTATE,13F,12/31/2021,71.7717,96.03
Activision blizzard inc,ATVI,"",61381263.0,4083695000.0,0.102904,0.126,174,3239833.0,5.572331,addition,7.8600926,Q3 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,55.8075,78.93
Agilent technologies inc,A,"",30082345.0,3980796713.85,0.100311,,175,730116.0,2.487429,addition,10.0152261,,INFORMATION TECHNOLOGY,13G,03/31/2022,,126.44
Trane technologies plc,TT,"",19659375.0,3971783000.0,0.100084,0.0983,176,-669851.0,-3.295015,reduction,8.4180593,Q3 2007,INDUSTRIALS,13F,12/31/2021,96.54,148.05
Realty income corp.,O,"",55379435.0,3964611000.0,0.0999029,0.0664,177,17638871.98,46.737172,addition,9.3653831,Q2 2009,REAL ESTATE,13F,12/31/2021,63.6657,72.61
Sempra energy  inc.,SRE,"",29524026.0,3905435000.0,0.0984117,0.0952,178,2631949.0,9.78708,addition,9.2456645,Q3 2008,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,117.4604,171.25
Motorola solutions inc,MSI,"",14324480.0,3891960000.0,0.0980722,0.0892,179,616253.0,4.495497,addition,8.5158775,Q3 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,108.114,233.19
Consolidated edison co. of new york inc. (consolidated gas co. of new york),ED,"",45413132.0,3874649000.0,0.0976359,0.0769,180,7590978.0,20.07019,addition,12.8252931,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,78.9321,98.03
Sba communications corp.,SBAC,"",9895814.0,3849667000.0,0.0970064,0.0883,181,352616.0,3.694946,addition,9.1696138,Q4 2007,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,159.9732,355.38
Avalonbay communities  inc.,AVB,"",15215579.0,3843305000.0,0.0968461,0.0888,182,898161.0,6.273205,addition,10.8875194,Q3 2008,REAL ESTATE,13F,12/31/2021,186.3739,246.61
West pharmaceutical services inc,WST,"",8094288.0,3796302000.0,0.0956617,0.0883,183,664275.0,8.940429,addition,10.8967620,Q4 2009,HEALTH CARE,13F,12/31/2021,147.9354,381.22
Amphenol corp. (1987),APH,"",43230385.0,3780931000.0,0.0952744,0.0886,184,2649.0,0.006128,addition,7.2178184,Q3 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,67.0013,70.38
Align technology inc,ALGN,"",5743160.0,3774290000.0,0.095107,0.1028,185,223431.0,4.047862,addition,7.2886909,Q4 2009,HEALTH CARE,13F,12/31/2021,195.5175,409.82
D.r. horton  inc.,DHI,"",34794505.0,3773465000.0,0.0950862,0.0801,186,708805.0,2.079479,addition,9.8190217,Q4 2008,CONSUMER DISCRETIONARY,13F,12/31/2021,41.4924,72.51
Microchip technology inc,MCHP,"",42993442.0,3743008000.0,0.0943188,0.0882,187,1946924.0,4.743214,addition,7.7327624,Q3 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,78.816,65.22
Hp inc,HPQ,"",107945371.0,3709002947.56,0.0934619,,188,7317802.0,7.272164,addition,10.2476624,,INFORMATION TECHNOLOGY,13G,02/28/2022,,37.47
Kimberly-clark corp.,KMB,"",25904715.0,3702302000.0,0.093293,0.0935,189,690759.0,2.73959,addition,7.6884930,Q3 2007,CONSUMER STAPLES,13F,12/31/2021,130.9675,126.42
Ppg industries  inc. (pittsburgh plate glass),PPG,"",21452009.0,3699182000.0,0.0932144,0.0831,190,698561.0,3.366,addition,9.0841328,Q3 2007,MATERIALS,13F,12/31/2021,108.8117,128.27
T. rowe price group,TROW,"",18809279.0,3698654000.0,0.0932011,0.1033,191,49098.0,0.261714,addition,8.2565661,Q3 2007,FINANCE,13F,12/31/2021,82.9376,138.96
American electric power company inc,AEP,"",41461321.0,3688814000.0,0.0929532,0.0899,192,1910807.0,4.831308,addition,8.2175366,Q2 2008,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,70.941,102.04
Ihs markit ltd,INFO,"",27617225.0,3670881000.0,0.0925013,0.0882,193,604108.0,2.236351,addition,N/A,Q3 2014,INFORMATION TECHNOLOGY,13F,12/31/2021,54.4939,
Xcel energy inc. (northern states power co. (mn)),XEL,"",54190365.0,3668687000.0,0.092446,0.0918,194,1755729.0,3.348415,addition,9.9575520,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,49.5962,74.34
Marathon petroleum corp,MPC,"",56626204.0,3623510000.0,0.0913076,0.108,195,-5790749.0,-9.277526,reduction,10.1376286,Q3 2011,ENERGY,13F,12/31/2021,50.44,87.2
Eversource energy (western massachusetts cos./northeast utilities),ES,"",39646912.0,3607077000.0,0.0908935,0.0761,196,6402262.0,19.258022,addition,11.5105455,Q3 2008,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,68.122,92.6
Ishares tips bond etf,TIP,"",27904168.0,3605218000.0,0.0908467,0.0949,197,1350689.0,5.086674,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,119.646,121.17
Ishares msci emerging markets etf,EEM,"",73780988.0,3604200000.0,0.090821,0.0993,198,3392899.0,4.820274,addition,No Data,Q4 2007,FINANCE,13F,12/31/2021,44.2898,44.23
Old dominion freight line inc,ODFL,"",10008078.0,3586696000.0,0.0903799,0.0776,199,320332.0,3.306569,addition,8.7129955,Q4 2009,TRANSPORTS,13F,12/31/2021,135.761,264.75
Roper technologies inc,ROP,"",7256874.0,3569368000.0,0.0899433,0.0937,200,-242443.0,-3.232868,reduction,6.8718553,Q4 2008,INDUSTRIALS,13F,12/31/2021,238.32,461.16
Equity residential,EQR,"",39022849.0,3531569000.0,0.0889908,0.0851,201,1445519.0,3.846785,addition,10.3807021,Q4 2008,REAL ESTATE,13F,12/31/2021,64.9624,90.43
Btc ishares core msci eafe etf,IEFA,"",47074555.0,3513643000.0,0.0885391,0.0885,202,4486189.0,10.533837,addition,No Data,Q1 2013,FINANCE,13F,12/31/2021,62.0285,68.05
Cbre group inc common stock class a,CBRE,"",32252499.0,3499718000.0,0.0881882,0.0899,203,-727668.0,-2.206381,reduction,9.7051784,Q4 2008,REAL ESTATE,13F,12/31/2021,46.63,85.56
Svb financial group,SIVB,"",5147972.0,3491564000.0,0.0879827,0.0916,204,88284.0,1.744851,addition,8.7536279,Q2 2009,FINANCE,13F,12/31/2021,269.148,507.06
Kroger co.,KR,"",74484963.0,3485896268.4,0.0878399,,205,1363845.0,1.865186,addition,10.1304861,,CONSUMER STAPLES,13G,02/28/2022,,58.32
Sinopec shanghai petrochemical co ltd adr,SHI,"",169884794.0,3482638277.0,0.0877578,,206,-27311798.0,-13.850036,reduction,N/A,,MATERIALS,13G,03/31/2022,,19.7
Oreilly automotive inc.,ORLY,"",4927431.0,3479900000.0,0.0876888,0.0839,207,26019.0,0.530847,addition,7.3984431,Q4 2008,CONSUMER DISCRETIONARY,13F,12/31/2021,272.1344,713.88
Emerson electric co.,EMR,"",37288768.0,3466737000.0,0.0873571,0.1022,208,-1480400.0,-3.818498,reduction,6.2680733,Q3 2007,INDUSTRIALS,13F,12/31/2021,61.44,92.86
Baxter international inc.,BAX,"",40110136.0,3443054000.0,0.0867603,0.088,209,1027807.0,2.629851,addition,7.9710602,Q3 2007,HEALTH CARE,13F,12/31/2021,58.9375,76.44
Chipotle mexican grill  inc.,CMG,"",1969178.0,3442615000.0,0.0867493,0.0914,210,173771.0,9.678641,addition,7.0247633,Q1 2009,CONSUMER DISCRETIONARY,13F,12/31/2021,652.321,1603.17
Mettler-toledo international  inc.,MTD,"",2027377.0,3440885000.0,0.0867057,0.0773,211,22501.0,1.122314,addition,8.9171955,Q4 2008,INFORMATION TECHNOLOGY,13F,12/31/2021,630.5414,1318.36
Extra space storage  inc.,EXR,"",15153217.0,3435689000.0,0.0865747,0.0707,212,122140.0,0.812583,addition,11.2955126,Q4 2009,REAL ESTATE,13F,12/31/2021,81.6191,212.55
Prudential financial inc.,PRU,"",31718312.0,3433189000.0,0.0865118,0.0942,213,-250883.0,-0.784765,reduction,8.4357213,Q3 2007,FINANCE,13F,12/31/2021,97.21,117.24
Yum! brands  inc. (tricon global restaurants),YUM,"",24554583.0,3409651000.0,0.0859186,0.0655,214,5430918.0,28.398939,addition,8.4969547,Q1 2008,CONSUMER DISCRETIONARY,13F,12/31/2021,89.5138,122.97
Resmed inc.,RMD,"",13048735.0,3398935000.0,0.0856486,0.0936,215,360161.0,2.838467,addition,8.9231733,Q2 2008,HEALTH CARE,13F,12/31/2021,94.3457,234.21
Centene corp,CNC,"",41158173.0,3391433000.0,0.0854596,0.0709,216,495732.0,1.21914,addition,7.0612345,Q4 2009,HEALTH CARE,13F,12/31/2021,52.6625,86.54
Public service enterprise group inc,PEG,"",50236433.0,3352278000.0,0.0844729,0.0865,217,-519253.0,-1.023044,reduction,10.0057042,Q4 2008,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,45.74,72.8
Northrop grumman corp.,NOC,"",8631520.0,3341001000.0,0.0841887,0.0884,218,-137403.0,-1.566931,reduction,5.5294126,Q3 2007,INDUSTRIALS,13F,12/31/2021,247.95,467.2
Schlumberger ltd.,SLB,"",111487119.0,3339042000.0,0.0841394,0.0791,219,16123949.0,16.907942,addition,7.8899926,Q3 2007,ENERGY,13F,12/31/2021,57.2193,43.25
Aptiv plc,APTV,"",20196698.0,3331445000.0,0.0839479,0.0826,220,403361.0,2.037863,addition,7.4549846,Q1 2012,INDUSTRIALS,13F,12/31/2021,64.0267,107.51
Alexandria real estate equities  inc.,ARE,"",14913187.0,3325044000.0,0.0837866,0.0753,221,842831.0,5.990119,addition,9.3240443,Q2 2009,REAL ESTATE,13F,12/31/2021,133.046,196.18
Te connectivity ltd,TEL,"",20544361.0,3314628000.0,0.0835242,0.0813,222,-622549.0,-2.941143,reduction,6.2958995,Q4 2008,INFORMATION TECHNOLOGY,13F,12/31/2021,86.95,120.88
Biogen inc,BIIB,"",13721954.0,3292170000.0,0.0829583,0.1101,223,-174299.0,-1.254288,reduction,9.3370259,Q3 2007,HEALTH CARE,13F,12/31/2021,272.57,212.55
Mckesson corp.,MCK,"",13171252.0,3273976000.0,0.0824998,0.072,224,269506.0,2.088911,addition,8.7926533,Q3 2007,HEALTH CARE,13F,12/31/2021,152.1149,323.25
Snowflake  inc.,SNOW,"",9628036.0,3261497000.0,0.0821853,0.0748,225,798353.0,9.041695,addition,3.1433353,Q3 2020,INFORMATION TECHNOLOGY,13F,12/31/2021,286.1188,198.63
Pioneer natural resources co.,PXD,"",17895149.0,3254769000.0,0.0820158,0.0772,226,1337496.0,8.077812,addition,7.3677755,Q3 2007,ENERGY,13F,12/31/2021,149.9771,254.75
Otis worldwide corp,OTIS,"",37081287.0,3228667000.0,0.0813581,0.0846,227,372147.0,1.013772,addition,8.7257816,Q2 2020,INDUSTRIALS,13F,12/31/2021,59.4599,74.75
Bank of new york mellon corp,BK,"",55439159.0,3219909000.0,0.0811374,0.0846,228,-2854300.0,-4.896433,reduction,6.8688800,Q3 2007,FINANCE,13F,12/31/2021,46.54,47.29
Wec energy group (wisconsin electric power),WEC,"",33040366.0,3207228000.0,0.0808178,0.0648,229,6810208.0,25.963275,addition,10.4745558,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,70.9116,103.19
Rivian automotive inc,RIVN,"",30818728.0,3195595000.0,0.0805247,,230,30818728.0,,new,3.4531083,Q4 2021,CONSUMER DISCRETIONARY,13F,12/31/2021,103.69,40.59
Carrier global corp.,CARR,"",58819969.0,3190395000.0,0.0803937,0.0878,231,-1751107.0,-2.890995,reduction,6.8956054,Q1 2020,INDUSTRIALS,13F,12/31/2021,22.22,41.28
Ross stores inc. (de),ROST,"",27907603.0,3189279000.0,0.0803655,0.0844,232,197944.0,0.71435,addition,7.8984586,Q4 2007,CONSUMER DISCRETIONARY,13F,12/31/2021,73.3226,103.08
Palo alto networks inc,PANW,"",5702391.0,3174861000.0,0.0800022,0.0774,233,-68397.0,-1.185228,reduction,5.7901469,Q3 2012,INFORMATION TECHNOLOGY,13F,12/31/2021,149.6,626.78
Autozone inc.,AZO,"",1513879.0,3173680000.0,0.0799725,0.0712,234,15922.0,1.062914,addition,7.6270294,Q3 2007,CONSUMER DISCRETIONARY,13F,12/31/2021,767.1982,2164.6
Hilton worldwide holdings inc,HLT,"",20342102.0,3173166000.0,0.0799595,0.0713,235,1062547.0,5.511263,addition,7.2874432,Q4 2013,CONSUMER DISCRETIONARY,13F,12/31/2021,78.4438,155.58
Btc ishares core total usd bond market etf,IUSB,"",59747154.0,3162417000.0,0.0796887,0.082,236,4765174.0,8.666792,addition,No Data,Q4 2016,FINANCE,13F,12/31/2021,52.0282,48.2
Rockwell automation  inc.,ROK,"",8966745.0,3128050000.0,0.0788227,0.0742,237,-52465.0,-0.581703,reduction,7.7169054,Q4 2008,INDUSTRIALS,13F,12/31/2021,164.92,261.66
Match group inc.,MTCH,"",23609487.0,3122355000.0,0.0786792,0.0999,238,889561.0,3.915334,addition,8.2797225,Q4 2008,CONSUMER DISCRETIONARY,13F,12/31/2021,84.1628,92.1
Epam systems  inc.,EPAM,"",4644619.0,3104696000.0,0.0782342,0.0566,239,1102837.0,31.137913,addition,8.1658550,Q1 2013,INFORMATION TECHNOLOGY,13F,12/31/2021,273.2477,290.06
Electronic arts  inc.,EA,"",23528573.0,3103418000.0,0.078202,0.092,240,436684.0,1.891071,addition,8.3665398,Q3 2007,INFORMATION TECHNOLOGY,13F,12/31/2021,102.4568,122.6
Square inc,SQ,"",19165365.0,3095399000.0,0.0779999,0.1347,241,-891138.0,-4.443137,reduction,3.6972973,Q4 2015,FINANCE,13F,12/31/2021,66.44,121.31
Travelers companies  inc. (the) (st. paul fire and marine insurance),TRV,"",19784069.0,3094823000.0,0.0779854,0.0871,242,-689357.0,-3.367082,reduction,8.1921362,Q3 2007,FINANCE,13F,12/31/2021,122.61,184.24
Workday inc,WDAY,"",11272806.0,3079506000.0,0.0775994,0.0786,243,37477.0,0.333564,addition,5.7514316,Q4 2012,COMMUNICATIONS,13F,12/31/2021,141.28,224.67
Expeditors international of washington inc,EXPD,"",22923231.0,3078361000.0,0.0775706,0.0704,244,1812773.0,8.587085,addition,13.6938448,Q3 2007,TRANSPORTS,13F,12/31/2021,78.9243,96.69
Ansys  inc.,ANSS,"",7652495.0,3069567000.0,0.077349,0.0709,245,209554.0,2.815473,addition,8.7727798,Q4 2008,INFORMATION TECHNOLOGY,13F,12/31/2021,138.9999,282.33
Ishares core msci emerging markets etf,IEMG,"",51229887.0,3066622000.0,0.0772748,0.0857,246,1679281.0,3.389022,addition,No Data,Q4 2012,FINANCE,13F,12/31/2021,53.3409,54.52
General mills co.,GIS,"",45390320.0,3058399000.0,0.0770675,0.0734,247,1585589.0,3.619675,addition,7.5372656,Q3 2007,CONSUMER STAPLES,13F,12/31/2021,57.0152,70.92
American water works co inc,AWK,"",16192763.0,3058165000.0,0.0770616,0.0723,248,906203.0,5.928103,addition,8.9197774,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,12/31/2021,91.2844,166.16
Mongodb inc,MDB,"",5739738.0,3038330000.0,0.0765618,0.0728,249,222715.0,4.036869,addition,8.4949665,Q4 2017,INFORMATION TECHNOLOGY,13F,12/31/2021,216.5282,416.5
Ebay inc.,EBAY,"",45596081.0,3032141000.0,0.0764059,0.0954,250,-3300299.0,-6.749577,reduction,7.7606531,Q3 2007,CONSUMER DISCRETIONARY,13F,12/31/2021,36.66,54.15
Monolithic power systems inc,MPWR,"",5979931.0,2950081000.0,0.0743381,0.0805,251,49738.0,0.838725,addition,12.8575781,Q1 2009,INFORMATION TECHNOLOGY,13F,12/31/2021,173.2446,409.38
Copart inc.,CPRT,"",19448565.0,2948791000.0,0.0743056,0.0768,252,-316126.0,-1.599448,reduction,8.1889625,Q3 2007,INDUSTRIALS,13F,12/31/2021,46.18,116.98
Keysight technologies inc,KEYS,"",18669425.0,2938007412.25,0.0740338,,253,772946.0,4.318984,addition,10.2593318,,HEALTH CARE,13G,02/28/2022,,143.93
Dowdupont inc. (dow chemical),DD,"",36179121.0,2922549000.0,0.0736443,0.0687,254,85357.0,0.236487,addition,7.0537323,Q3 2007,MATERIALS,13F,12/31/2021,90.7265,68.7
Constellation brands  inc.,STZ,"",11598912.0,2910981000.0,0.0733528,0.0688,255,-67535.0,-0.578882,reduction,7.0579103,Q3 2007,CONSUMER STAPLES,13F,12/31/2021,165.04,251.42
General dynamics corp. (electric boat),GD,"",13909414.0,2899696000.0,0.0730684,0.0762,256,16586.0,0.119385,addition,5.0009315,Q3 2007,INDUSTRIALS,13F,12/31/2021,185.5973,243.74
International flavors and fragrances  inc.,IFF,"",19198319.0,2892226000.0,0.0728802,0.0702,257,442777.0,2.36078,addition,7.5380732,Q4 2008,MATERIALS,13F,12/31/2021,131.9124,125.43
Mid-america apartment communities  inc.,MAA,"",12596863.0,2890225000.0,0.0728298,0.0616,258,807830.0,6.852386,addition,10.9214070,Q4 2009,REAL ESTATE,13F,12/31/2021,115.4603,205.39
Republic services inc.,RSG,"",20657599.0,2880704000.0,0.0725899,0.0679,259,466966.0,2.312785,addition,6.5283036,Q3 2007,INDUSTRIALS,13F,12/31/2021,68.7257,132.71
Ishares russell 2000 etf,IWM,"",12938441.0,2878156000.0,0.0725257,0.0728,260,1050247.0,8.83437,addition,No Data,Q4 2009,FINANCE,13F,12/31/2021,141.3267,198.96
Walgreens boots alliance inc.,WBA,"",55032519.0,2870496000.0,0.0723326,0.0725,261,-3769.0,-0.006848,reduction,6.3748757,Q4 2008,CONSUMER STAPLES,13F,12/31/2021,75.11,44.81
Fastenal co.,FAST,"",44507866.0,2851176000.0,0.0718458,0.0652,262,-622862.0,-1.380128,reduction,7.7331006,Q4 2009,INDUSTRIALS,13F,12/31/2021,30.39,56.01
Zebra technologies corp,ZBRA,"",5570444.0,2836024449.28,0.071464,,263,268137.0,5.056987,addition,10.4944825,,INFORMATION TECHNOLOGY,13G,01/31/2022,,393.68
Uber technologies inc,UBER,"",67539246.0,2831919000.0,0.0713606,0.0862,264,-1176928.0,-1.712738,reduction,3.6293743,Q2 2019,CONSUMER DISCRETIONARY,13F,12/31/2021,39.42,32.68
First republic bank (ca),FRC,"",13704016.0,2830016000.0,0.0713126,0.0665,265,1385710.0,11.249193,addition,9.4114525,Q2 2011,FINANCE,13F,12/31/2021,110.0509,160.75
Corteva inc,CTVA,"",59759589.0,2825433000.0,0.0711971,0.069,266,1191785.0,2.034881,addition,8.2225866,Q2 2019,MATERIALS,13F,12/31/2021,29.6684,61.01
Crowdstrike holdings inc,CRWD,"",13795871.0,2824703000.0,0.0711787,0.0955,267,-85425.0,-0.615396,reduction,6.5676443,Q2 2019,INFORMATION TECHNOLOGY,13F,12/31/2021,145.3,235.22
Valero energy corp.,VLO,"",37549543.0,2820347000.0,0.071069,0.0712,268,1536457.0,4.266385,addition,9.1714727,Q3 2007,ENERGY,13F,12/31/2021,65.8357,104.86
Williams cos. (the),WMB,"",108224766.0,2818173000.0,0.0710142,0.0728,269,8047294.0,8.033038,addition,8.9030444,Q4 2007,ENERGY,13F,12/31/2021,27.771,35.52
