Summary data collected by the Greenhouse Gas Reporting Program for 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 08/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Petroleum Products Produced,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with CO2 Supply ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003155,110020810826,Metropolitan Utilities District of Omaha,Omaha,NE,68102,1723 Harney Street,DOUGLAS COUNTY,41.25656,-95.93914,221210,"NN-LDC,W-LDC",,,,,1684622.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001969,110070081818,Michigan Gas Utilities Corporation,Monroe,MI,48161,899 South Telegraph Road,MONROE COUNTY,41.914357,-83.419137,221210,NN-LDC,,,,,1781373.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006374,110043787676,MidAmerican Energy Company Local Natural Gas Distribution Company - Illinois,Des Moines,IA,50309,"666 Grand Avenue, Suite 500",POLK COUNTY,41.58758,-93.62616,221210,"NN-LDC,W-LDC",,,,,1271571.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006375,110043787676,MidAmerican Energy Company Local Natural Gas Distribution Company - Nebraska,Des Moines,IA,50309,"666 Grand Avenue, Suite 500",POLK COUNTY,41.58758,-93.62616,221210,"NN-LDC,W-LDC",,,,,109480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006376,110043787676,MidAmerican Energy Company Local Natural Gas Distribution Company - South Dakota,Des Moines,IA,50309,"666 Grand Avenue, Suite 500",POLK COUNTY,41.58758,-93.62616,221210,"NN-LDC,W-LDC",,,,,785744.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002424,110043787676,MidAmerican Energy Local Gas Distribution Company,DesMoines,IA,50309,"666 Grand Avenue, Suite 500",POLK COUNTY,41.58758,-93.62616,221210,"NN-LDC,W-LDC",,,,,7404928.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004919,110043798218,Middle Tennessee Natural Gas Utility District,Smithville,TN,37166,1030 West Broad Street,DEKALB COUNTY,35.965524,-85.849081,221210,"NN-LDC,W-LDC",,,,,463413.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000388,110070081758,Middleborough Gas & Electric Department,Middleborough,MA,02346,32 South Main St.,PLYMOUTH COUNTY,41.89142,-70.91059,221210,"NN-LDC,W-LDC",,,,,52915.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010400,110055644860,Midwest Industrial Asphalt,Onalaska,WI,54650,920 10th Avenue North,LA CROSSE COUNTY,43.89749,-91.22511,424710,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006424,110043970487,Midwest Natural Gas Corporation,Washington,IN,47501,101 SE Third St,DAVIESS COUNTY,38.657823,-87.1723,221210,NN-LDC,,,,,170259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010523,,Mieco LLC,Long Beach,CA,90802,"301 East Ocean Blvd, Suite 1100",,33.7415317,-118.1941785,324110,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007381,110043810481,Minnesota Energy Resources Corporation,Rosemount,MN,55068,2665 145th Street West,DAKOTA COUNTY,44.73921,-93.11913,221210,"NN-LDC,W-LDC",,,,,4793342.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005459,110055510335,"Mitsubishi Electric Power Products, Inc.",Warrendale,PA,15086,530 Keystone Drive,ALLEGHENY COUNTY,40.66715,-80.11272,335313,"OO,QQ,SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010543,110038156134,Mitsubishi International Corporation,New York,NY,10017,655 Third Avenue,NEW YORK COUNTY,40.75041,-73.97469,423510,"MM-IMP,MM-EXP",,,confidential,4718903.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010028,110055518836,"Mitsubishi Motors North America, Inc.",Franklin,TN,37067,3401 Mallory Ln.,ORANGE COUNTY,33.80286,-118.02063,423110,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010454,,"Mitsui & Co. (U.S.A.), Inc.",New York,NY,10166,"200 Park Avenue, 36th Floor",,40.7541009,-73.9763266,425120,"MM-IMP,MM-EXP",,,confidential,2917696.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013868,,Mitsui & Co. Energy Marketing and Services (USA) Inc.,Houston,TX,77056,1300 Post Oak Blvd,,29.7540972401147,-95.4607146796658,424720,MM-EXP,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008827,110055514689,Mobley  Gas Plant,Smithfield,WV,26437,14624 North Fork Road,WETZEL COUNTY,39.499528,-80.561761,211130,"C,NN-FRAC,W-PROC",,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011807,110066845980,Mondy Global,San Antonio,TX,78216,"12118 Valliant St, Ste. 206",BEXAR COUNTY,29.55135,-98.49787,423740,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007466,110000336440,"Monroe Energy, LLC, Trainer Refinery",Trainer,PA,19061,4101 Post Road,Delaware,39.8228,-75.4033,324110,"C,MM-REF,Y",,21548690.558025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005291,110043795649,Monroe Natural Gas System,MONROE,NC,28110,2201 Walkup Ave,UNION COUNTY,35.001518,-80.568097,221210,NN-LDC,,,,,144174.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011018,110057067588,Mont Belvieu Fractionators,Mont Belvieu,TX,77580,,CHAMBERS COUNTY,29.85,-94.91,486210,"C,NN-FRAC,W-PROC",,,,,,28095572.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006494,110043809448,Montana Dakota Utilities Co. - North Dakota,Bismarck,ND,58501,400 North Fourth Street,BURLEIGH COUNTY,46.80891,-100.7861,221210,NN-LDC,,,,,1191268.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006495,110043809448,Montana Dakota Utilities Co. - South Dakota,Bismarck,ND,58501,400 North Fourth Street,BURLEIGH COUNTY,46.80891,-100.7861,221210,NN-LDC,,,,,477610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006496,110043809448,Montana Dakota Utilities Co. - Wyoming,Bismarck,ND,58501,400 North Fourth Street ,BURLEIGH COUNTY,46.80891,-100.7861,221210,NN-LDC,,,,,286356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002218,110043809448,Montana-Dakota Utilities Co. - Montana,Bismarck,ND,58501,400 N 4th Street,BURLEIGH COUNTY,46.80891,-100.7861,221210,NN-LDC,,,,,736393.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005576,110043803809,Morehead Utility Plant Board,Morehead,KY,40351,25 Pleasant Valley Rd,ROWAN COUNTY,38.168317,-83.439528,221210,NN-LDC,,,,,33255.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010711,110044228608,Motiva Enterprises LLC,Houston,TX,77002,500 Dallas St,HARRIS COUNTY,29.75809,-95.36703,424720,"MM-EXP,MM-IMP",,,confidential,18232066.1033432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010748,110046249500,Moundsville Fractionation Plant,Moundsville,WV,26041,,MARSHALL COUNTY,39.910834,-80.798034,211130,"C,NN-FRAC,W-PROC",,,,,,4379982.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006687,110043971789,Mountaineer Gas Company,Charleston,WV,25304,501 56th St SE,KANAWHA COUNTY,38.39223,-81.65835,221210,"NN-LDC,W-LDC",,,,,2217180.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007020,110043800474,Murray Natural Gas,Murray,KY,42071,200 Andrus Dr,CALLOWAY COUNTY,36.61977,-88.29808,221210,"NN-LDC,W-LDC",,,,,72725.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013617,,Musket Corporation,Houston,TX,77019,"2929 Allen Pkwy, Suite 4100",,29.760988,-95.39743,424720,"MM-IMP,MM-EXP",,,confidential,120725.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007972,110000472630,"NAVAJO REFINING COMPANY, LLC - Artesia Refinery",ARTESIA,NM,88210,501 East Main Street,EDDY COUNTY,32.848593,-104.394383,324110,"C,MM-REF,P,Y",,4004366.6717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007771,110043786114,"NAVAJO REFINING COMPANY, LLC - LOVINGTON REFINERY",LOVINGTON,NM,88260,7406 S. Main,LEA COUNTY,32.879253,-103.297137,324110,"C,MM-REF,Y",,9702586.6876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003704,110008811492,NEW ULM PUBLIC UTILITIES MUNICIPAL POWER,NEW ULM,MN,56073,310 NORTH 1ST STREET,BROWN COUNTY,44.315491,-94.457501,221330,NN-LDC,,,,,66273.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002603,110010172936,NIAGARA MOHAWK POWER CORPORATION,Syracuse,NY,13202,300 Erie Boulevard West,ONONDAGA COUNTY,43.05085,-76.15701,221121,"NN-LDC,W-LDC",,,,,8124592.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004163,110001381763,NICOR GAS,NAPERVILLE,IL,60563,1844 W. FERRY ROAD,DUPAGE COUNTY,41.807253,-88.197789,221210,"NN-LDC,W-LDC",,,,,25217315.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006398,110043969550,NIPSCO GAS,Merrillville,IN,46410,801 E. 86th Avenue,LAKE COUNTY,41.46339,-87.32624,221210,"NN-LDC,W-LDC",,,,,19092553.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010405,110000326736,NOCO Energy Corp,Tonawanda,NY,14150,2440 Sheridan Drive,ERIE COUNTY,42.991128,-78.925194,424710,MM-IMP,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007281,110043803337,NORTHWEST ALABAMA GAS DISTRICT,HAMILTON,AL,35570,310 2ND ST SW,MARION COUNTY,34.14123,-87.990711,221210,NN-LDC,,,,,98480.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002199,110030484928,NORTHWESTERN ENERGY/GTS,BUTTE,MT,59701,11 E. Park,SILVER BOW COUNTY,46.01382,-112.53437,486210,"NN-LDC,W-LDC",,,,,2372411.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001277,110043952283,NSTAR Gas Company,Westwood,MA,02090,1 NSTAR Way,NORFOLK COUNTY,42.20446,-71.15937,221210,"NN-LDC,W-LDC",,,,,3538718.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007039,110004773594,NW Natural - Oregon,Portland,OR,97209,220 NW 2nd Ave,MULTNOMAH COUNTY,45.52491,-122.67245,221210,"NN-LDC,W-LDC",,,,,5418849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011405,110007741658,NW Natural - Washington,Portland,OR,97209,220 NW 2nd Ave.,CLACKAMAS COUNTY,45.370186,-122.588485,221210,"NN-LDC,W-LDC",,,,,513117.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005663,110043788005,National Fuel Gas Distribution Corp - Pennsylvania,Erie,PA,16501,1100 State Street,,42.96506,-78.71458,221210,"NN-LDC,W-LDC",,,,,2377249.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003066,110043788005,National Fuel Gas Distribution Corporation,Williamsville,NY,14221,6363 Main Street,ERIE COUNTY,42.96609,-78.71452,221210,"NN-LDC,W-LDC",,,,,4977791.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005519,110043783849,National Gas & Oil Cooperative,Newark,OH,43058,P. O. Box 4970,LICKING COUNTY,40.12,-82.35,221210,NN-LDC,,,,,312832.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004030,110001134674,"National Refrigerants, Inc",Philadelphia,PA,19154,11401 Roosevelt Blvd,PHILADELPHIA COUNTY,40.09875,-75.00984,424690,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011497,110046599926,Natrium Extraction and Fractionation Facility,Proctor,WV,26055,14786 Energy Road,MARSHALL COUNTY,39.759694,-80.861722,211130,"C,NN-FRAC,W-PROC",,,,,,5953296.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014022,,Nature gas import and export Inc.,Casper,WY,82601,1611 E 2nd street,,42.849239962457,-106.30383735819,423740,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004378,110039833552,Nebraska City Utilities,Nebraska City,NE,68410,100 Central Avenue,OTOE COUNTY,40.67645,-95.84609,221210,NN-LDC,,,,,52097.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010462,110038392726,"Neste US, Inc.",Houston,TX,77056,3040 Post Oak Blvd. Ste. 1700,HARRIS COUNTY,29.74855,-95.45673,424720,"MM-IMP,MM-EXP",,,confidential,131424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002582,110043806478,New Jersey Resources,wall township,NJ,07719,1415 Wyckoff Rd.,MONMOUTH COUNTY,40.21025,-74.12692,221210,"NN-LDC,W-LDC",,,,,4581357.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001626,110043814771,New Mexico Gas Company,Albuquerque,NM,87109,7120 Wyoming Blvd. NE Ste. 20,BERNALILLO COUNTY,35.159792,-106.55982,221210,"NN-LDC,W-LDC",,,,,4197351.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003642,110043793035,New York State Electric and Gas,Binghamton,NY,13904,18 Link Drive,BROOME COUNTY,42.10469,-75.82226,221210,"NN-LDC,W-LDC",,,,,2812197.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009814,110070082050,"Nissan North America, Inc.",Franklin,TN,37067,One Nissan Way,WILLIAMSON COUNTY,35.904655,-86.771802,551114,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003065,110038172946,Nitrous Oxide Corp,Yazoo City,MS,39194,1226 Rialto Rd,YAZOO COUNTY,32.842043,-90.433117,325120,OO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005070,110015604283,Norco Fractionation Plant,Norco,LA,70079,15608 Highway 61,ST. CHARLES PARISH,30.01418,-90.40521,211130,"C,NN-FRAC,W-PROC",,,,,,6016135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005911,110013831201,Norco Manufacturing Complex,Norco,LA,70079,15536 River Road,ST. CHARLES PARISH,30.000964,-90.403863,324110,"C,MM-REF,X,Y",,28496984.904369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003442,110043814824,North Alabama Gas District,Muscle Shoals,AL,35661,602 Dearborn Avenue,COLBERT COUNTY,34.74017,-87.667685,221210,NN-LDC,,,,,751832.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003359,110043809199,North Shore Gas Company,Chicago,IL,60601,200 East Randolph Street,COOK COUNTY,41.88449,-87.62314,221210,NN-LDC,,,,,1807916.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009724,110054620594,NorthWestern Energy NE LDC,Butte,MT,59701,11 E. Park,SILVER BOW COUNTY,46.013787,-112.534853,221210,"NN-LDC,W-LDC",,,,,449916.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002986,110043814227,"NorthWestern Energy, SD LDC",Butte,MT,59701,11 E. Park,SILVER BOW COUNTY,46.01382,-112.53437,221210,"NN-LDC,W-LDC",,,,,1844682.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012379,,Northeast Ohio Natural Gas,Pleasantville,OH,43148,5640 Lancaster Newark Road,,39.8073583898833,-82.5686400779106,221210,NN-LDC,,,,,452180.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006170,110054620521,Northeast Oklahoma Public Facilities Authority,Tahlequah,OK,74464,103 N. College ave,CHEROKEE COUNTY,35.913812,-94.972269,221210,NN-LDC,,,,,73466.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003203,110043783956,"Northern States Power Company, A Minnesota Corporation",Minneapolis,MN,55401,414 Nicollet Mall,HENNEPIN COUNTY,44.97967,-93.26989,221210,"NN-LDC,W-LDC",,,,,6198700.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006458,110043783956,"Northern States Power Company, A Minnesota Corporation - North Dakota",Minneapolis,MN,55401,414 Nicollet Mall,HENNEPIN COUNTY,44.97967,-93.26989,221210,NN-LDC,,,,,701900.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006925,110043812194,"Northern States Power Company, A Wisconsin Corporation",Eau Claire,WI,54701,1414 West Hamilton Avenue,EAU CLAIRE COUNTY,44.78513,-91.52548,221210,NN-LDC,,,,,1081337.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006456,110043812194,"Northern States Power Company, A Wisconsin Corporation - Michigan",Eau Claire,WI,54701,1414 West Hamilton Avenue,EAU CLAIRE COUNTY,44.78513,-91.52548,221210,NN-LDC,,,,,43928.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000091,110019898896,Norwich,NORWICH,CT,06360,16 S GOLDEN ST,New London,41.5269,-72.0631,221210,"NN-LDC,W-LDC",,,,,54957.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004425,110000550617,OHL NGLP Hutchinson Plant,HUTCHINSON,KS,67501,1910 SOUTH BROADACRES ROAD,RENO COUNTY,38.02875,-97.97694,211130,"C,NN-FRAC,W-PROC",,,,,,2893012.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004418,110000711533,OHL NGLP Medford Plant,MEDFORD,OK,73759,25923 US Highway 81,GRANT COUNTY,36.77642,-97.7563,211130,"C,NN-FRAC,W-PROC",,,,,,12022708.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010917,110056339715,OHL NGLP Mont Belvieu NGL Fractionation and Storage Complex,Baytown,TX,77523,11350 Fitzgerald Rd.,CHAMBERS COUNTY,29.858333,-94.886944,211130,"C,NN-FRAC,W-PROC",,,,,,18223837.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004715,110030555316,ONEOK Bushton Plant,Bushton,KS,67427,777 Avenue Y,RICE COUNTY,38.52177,-98.351255,211130,"C,NN-FRAC,W-PROC",,,,,,14766753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007071,110001584492,ORANGE & ROCKLAND UTILITY,PEARL RIVER,NY,10965,ONE BLUE HILL PLAZA,ROCKLAND COUNTY,41.04814,-74.00866,221210,NN-LDC,,,,,1387556.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004344,110008813150,OWATONNA PUBLIC UTILITIES - WEST OWATONN,OWATONNA,MN,55060,3141 W BRIDGE ST,STEELE COUNTY,44.08426,-93.26487,221210,NN-LDC,,,,,130191.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002688,110043816172,OXY USA - SHEEP MTN CO2 FACILITY,GARDNER,CO,81040,1386 CR 562,HUERFANO COUNTY,37.730049,-105.313119,211120,PP,,,,,,,274141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002422,110043816181,OZONA GAS PLANT,OZONA,TX,76943,,CROCKETT COUNTY,30.6817,-101.2173,211130,"C,NN-FRAC,W-PROC",,,,,,288145.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011160,110058239393,Oak Grove Plant,Moundsville,WV,26041,5258 Fork Ridge Road,MARSHALL COUNTY,39.86863,-80.69331,211130,"C,NN-FRAC,W-PROC",,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000797,110043972449,Ohio Cumberland Gas Company,Mount Vernon,OH,43050,20718 Danville-Amity Road,KNOX COUNTY,40.46963,-82.37604,221210,NN-LDC,,,,,58691.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007222,110043972788,Ohio Valley Gas Corporation,Winchester,IN,47394,111 Energy Park Dr. ,RANDOLPH COUNTY,40.159518,-84.981754,221210,NN-LDC,,,,,553965.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000205,110035465387,Okaloosa Gas District,Valparaiso,FL,32580,364 Valparaiso Pkwy,OKALOOSA COUNTY,30.50954,-86.49666,221210,"NN-LDC,W-LDC",,,,,179381.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004108,110043782804,Oklahoma Natural Gas Co.,Oklahoma City,OK,73101,401 N. Harvey,OKLAHOMA COUNTY,35.47121,-97.51788,221210,"NN-LDC,W-LDC",,,,,11358486.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002078,110042050883,Opal Gas Plant,OPAL,WY,83124,,LINCOLN COUNTY,41.7767,-110.3425,211130,"C,NN-FRAC,W-PROC",,,,,,351690.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005381,110017066903,Orangeburg Department of Public Utilities,Orangeburg,SC,29116,1016 Russell St,ORANGEBURG COUNTY,33.48786,-80.86661,221210,NN-LDC,,,,,127670.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010004,110055518649,"Owens Corning Foam Insulation, LLC",Toledo,OH,43659,One Owens Corning Parkway,LUCAS COUNTY,41.64646,-83.53626,326140,QQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010456,,"Oxbow Carbon & Mineral Holdings, Inc",West Palm Beach,FL,33401,"1601 Forum Place, Suite 1400",,26.7153474,-80.0533253,324199,"MM-IMP,MM-EXP",,,confidential,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007262,110070090716,PACIFIC ETHANOL STOCKTON LLC,STOCKTON,CA,95206,3028 NAVY DRIVE,SAN JOAQUIN COUNTY,37.9413,-121.3385,325193,"C,PP",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005256,110000844631,PACIFIC GAS AND ELECTRIC COMPANY,SAN FRANCISCO,CA,94105,77 BEALE STREET,SAN FRANCISCO COUNTY,37.79134,-122.39604,221210,"NN-LDC,W-LDC",,,,,40301528.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005903,110000462703,PASADENA REFINING SYSTEM,PASADENA,TX,77506,111 RED BLUFF ROAD,HARRIS COUNTY,29.723889,-95.208888,324110,"C,MM-REF,Y",,9174332.382703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012865,,PBF Holding Company LLC,Parsippany,NJ,07054,1 Sylvan Way,,40.8620476,-74.3939339,324110,"MM-IMP,MM-EXP",,,confidential,3194250.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003489,110000748059,PCS NITROGEN FERTILIZER LP - GEISMAR AGRICULTURAL NITROGEN & PHOSPHATE PLANT,GEISMAR,LA,70734,10886 Hwy 75,ASCENSION PARISH,30.225784,-91.053154,325311,"C,G,PP,V",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004340,110000516120,"PCS NITROGEN FERTILIZER, L.P.",AUGUSTA,GA,30903,1460 Columbia Nitrogen Road,RICHMOND COUNTY,33.426976,-81.932898,325311,"C,G,PP,V",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002229,110000547052,"PCS Nitrogen Ohio, L.P.",Lima,OH,45804,2200 Fort Amanda Road,ALLEN COUNTY,40.717499,-84.132274,325311,"C,G,PP,V",,,,,,,confidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002791,110043797585,PECO Gas Division,Philadelphia,PA,19101,2301 Market Street  S7-2,DELAWARE COUNTY,39.832588,-75.424143,221210,"NN-LDC,W-LDC",,,,,4572010.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003670,110055089149,PETRO STAR INC NORTH POLE REFINERY,NORTH POLE,AK,99705,1200 H AND H LANE,FAIRBANKS NORTH STAR BOROUGH,64.733253,-147.344964,324110,"C,MM-REF,Y",,4409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005997,110041977162,PETRO STAR VALDEZ REFINERY,VALDEZ,AK,99686,2.5 MILE DAYVILLE ROAD,VALDEZ-CORDOVA CENSUS AREA,61.083809,-146.250842,324110,"C,MM-REF,P,Y",,3081691.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
